ID;Fact_Companion_ID;Companion_ID
441939;10604;2
441940;10605;2
441941;10606;2
441962;10607;2
442269;10608;2
442637;10609;2
443098;10610;2
443589;10611;2
443624;10612;2
443625;10613;2
443633;10614;2
443634;10615;2
443635;10616;2
443711;10617;2
443713;10618;2
444177;10619;2
444227;10620;2
444693;10621;2
444824;10622;2
444953;10623;2
444955;10624;2
445059;10625;2
445216;10626;2
445297;10627;2
445298;10628;2
445305;10629;2
445307;10630;2
445308;10631;2
445323;10632;2
445326;10633;2
445327;10634;2
445328;10635;2
445329;10636;2
445337;10637;2
445339;10638;2
445340;10639;2
445381;10640;2
445699;10641;2
446235;10642;2
446400;10643;2
446474;10644;2
446714;10645;2
446715;10646;2
446818;10647;2
446819;10648;2
446821;10649;2
446822;10650;2
446866;10651;2
446871;10652;2
446872;10653;2
446875;10654;2
446877;10655;2
446879;10656;2
446881;10657;2
446882;10658;2
446883;10659;2
446907;10660;2
447651;10661;2
447652;10662;2
447653;10663;2
447654;10664;2
447678;10665;2
448213;10666;2
448214;10667;2
448215;10668;2
448216;10669;2
448217;10670;2
448220;10671;2
448221;10672;2
449504;10673;2
450828;10674;2
450832;10675;2
451936;10676;2
451999;10677;2
452000;10678;2
452001;10679;2
462776;10680;2
463037;10681;2
359683;10682;2
363454;10683;2
365717;10684;2
366360;10685;2
366483;10686;2
367187;10687;2
367316;10688;2
367324;10689;2
367742;10690;2
368577;10691;2
368694;10692;2
368731;10693;2
369422;10694;2
369495;10695;2
369611;10696;2
369709;10697;2
369766;10698;2
369778;10699;2
370078;10700;2
370239;10701;2
370422;10702;2
370833;10703;2
371582;10704;2
371600;10705;2
371899;10706;2
372416;10707;2
372873;10708;2
372878;10709;2
373321;10710;2
373371;10711;2
373375;10712;2
373377;10713;2
374727;10714;2
374856;10715;2
375271;10716;2
375849;10717;2
376724;10718;2
376744;10719;2
378362;10720;2
378651;10721;2
378653;10722;2
379249;10723;2
379336;10724;2
379615;10725;2
379818;10726;2
379914;10727;2
380205;10728;2
380213;10729;2
380332;10730;2
380570;10731;2
380668;10732;2
381822;10733;2
382137;10734;2
382427;10735;2
382768;10736;2
383045;10737;2
383060;10738;2
386309;10739;2
386475;10740;2
386524;10741;2
386551;10742;2
387338;10743;2
390443;10744;2
391042;10745;2
391535;10746;2
392985;10747;2
396090;10748;2
396117;10749;2
396335;10750;2
396684;10751;2
396866;10752;2
398623;10753;2
399694;10754;2
399838;10755;2
399970;10756;2
400019;10757;2
400075;10758;2
402268;10759;2
402504;10760;2
402695;10761;2
402807;10762;2
402836;10763;2
404429;10764;2
405979;10765;2
406742;10766;2
406967;10767;2
407155;10768;2
408350;10769;2
408804;10770;2
409265;10771;2
412527;10772;2
414751;10773;2
415077;10774;2
415227;10775;2
416109;10776;2
417741;10777;2
417989;10778;2
418012;10779;2
418146;10780;2
418153;10781;2
418199;10782;2
418219;10783;2
418228;10784;2
419113;10785;2
419240;10786;2
420095;10787;2
420974;10788;2
421181;10789;2
421367;10790;2
421741;10791;2
424244;10792;2
425777;10793;2
426901;10794;2
427192;10795;2
428471;10796;2
428572;10797;2
429329;10798;2
429462;10799;2
430445;10800;2
430586;10801;2
430877;10802;2
430906;10803;2
431013;10804;2
431041;10805;2
431491;10806;2
431832;10807;2
432259;10808;2
432405;10809;2
432833;10810;2
432875;10811;2
432897;10812;2
433076;10813;2
433667;10814;2
433732;10815;2
433877;10816;2
433943;10817;2
433946;10818;2
434088;10819;2
434097;10820;2
434120;10821;2
434241;10822;2
434487;10823;2
434774;10824;2
436161;10825;2
437493;10826;2
437703;10827;2
438034;10828;2
438301;10829;2
439685;10830;2
440001;10831;2
440277;10832;2
440869;10833;2
441332;10834;2
443966;10835;2
444108;10836;2
444758;10837;2
445202;10838;2
445552;10839;2
445926;10840;2
446009;10841;2
446316;10842;2
446355;10843;2
446358;10844;2
446491;10845;2
446503;10846;2
446524;10847;2
446554;10848;2
446665;10849;2
446691;10850;2
446739;10851;2
447076;10852;2
447415;10853;2
447639;10854;2
447691;10855;2
447706;10856;2
447737;10857;2
447989;10858;2
448051;10859;2
448487;10860;2
448508;10861;2
448729;10862;2
448845;10863;2
449156;10864;2
449259;10865;2
449587;10866;2
449640;10867;2
449734;10868;2
449746;10869;2
449797;10870;2
449869;10871;2
450050;10872;2
450155;10873;2
450427;10874;2
450529;10875;2
450663;10876;2
450932;10877;2
451074;10878;2
451087;10879;2
451098;10880;2
451174;10881;2
451235;10882;2
451355;10883;2
451358;10884;2
451431;10885;2
451455;10886;2
451456;10887;2
451512;10888;2
451530;10889;2
451600;10890;2
451693;10891;2
451715;10892;2
451718;10893;2
451749;10894;2
451750;10895;2
452239;10896;2
452276;10897;2
452299;10898;2
452353;10899;2
452355;10900;2
452488;10901;2
452533;10902;2
452648;10903;2
453296;10904;2
453299;10905;2
453374;10906;2
453658;10907;2
454579;10908;2
454621;10909;2
455180;10910;2
455825;10911;2
456072;10912;2
456381;10913;2
456740;10914;2
457003;10915;2
457171;10916;2
458186;10917;2
459289;10918;2
459969;10919;2
460172;10920;2
460192;10921;2
460215;10922;2
460221;10923;2
460229;10924;2
460230;10925;2
460250;10926;2
460255;10927;2
460304;10928;2
460309;10929;2
460347;10930;2
460360;10931;2
460382;10932;2
460403;10933;2
460422;10934;2
460424;10935;2
460426;10936;2
460442;10937;2
460451;10938;2
709124;10939;2
725334;10940;2
725818;10941;2
728697;10942;2
729216;10943;2
729375;10944;2
730883;10945;2
730994;10946;2
731177;10947;2
732986;10948;2
735683;10949;2
739630;10950;2
739650;10951;2
742613;10952;2
742784;10953;2
743253;10954;2
743355;10955;2
743600;10956;2
745160;10957;2
745573;10958;2
746013;10959;2
747152;10960;2
748242;10961;2
748374;10962;2
750119;10963;2
750219;10964;2
750972;10965;2
751460;10966;2
752198;10967;2
752274;10968;2
752715;10969;2
753287;10970;2
755768;10971;2
755910;10972;2
756694;10973;2
757659;10974;2
757910;10975;2
758148;10976;2
758164;10977;2
771164;10978;2
777775;10979;2
777873;10980;2
778052;10981;2
778056;10982;2
778133;10983;2
778146;10984;2
779488;10985;2
779860;10986;2
780024;10987;2
780133;10988;2
780513;10989;2
780531;10990;2
781598;10991;2
782110;10992;2
782293;10993;2
782797;10994;2
783116;10995;2
786623;10996;2
789781;10997;2
795227;10998;2
795292;10999;2
795340;11000;2
796204;11001;2
797255;11002;2
798071;11003;2
798556;11004;2
798803;11005;2
798834;11006;2
798916;11007;2
800182;11008;2
800208;11009;2
800429;11010;2
800438;11011;2
800826;11012;2
801234;11013;2
801476;11014;2
802314;11015;2
802821;11016;2
802905;11017;2
803224;11018;2
803322;11019;2
803473;11020;2
804016;11021;2
804986;11022;2
805028;11023;2
805355;11024;2
805699;11025;2
808085;11026;2
809422;11027;2
810090;11028;2
810265;11029;2
810300;11030;2
810830;11031;2
811299;11032;2
812228;11033;2
812244;11034;2
812367;11035;2
812924;11036;2
814096;11037;2
815623;11038;2
816116;11039;2
816151;11040;2
816928;11041;2
817190;11042;2
817282;11043;2
817426;11044;2
817588;11045;2
818149;11046;2
818412;11047;2
818581;11048;2
820066;11049;2
821042;11050;2
821717;11051;2
823071;11052;2
823213;11053;2
823374;11054;2
824049;11055;2
824941;11056;2
825054;11057;2
825141;11058;2
825226;11059;2
825512;11060;2
825713;11061;2
825717;11062;2
826481;11063;2
827906;11064;2
829250;11065;2
829606;11066;2
829630;11067;2
830043;11068;2
830044;11069;2
830134;11070;2
830816;11071;2
831354;11072;2
831668;11073;2
834669;11074;2
835855;11075;2
836098;11076;2
836223;11077;2
836288;11078;2
836332;11079;2
837600;11080;2
838964;11081;2
839024;11082;2
839086;11083;2
839918;11084;2
841292;11085;2
841369;11086;2
841427;11087;2
851829;11088;2
851906;11089;2
852572;11090;2
853555;11091;2
853722;11092;2
855203;11093;2
857563;11094;2
115064;11095;2
115065;11096;2
115363;11097;2
115962;11098;2
115982;11099;2
119120;11100;2
119160;11101;2
119540;11102;2
119676;11103;2
119691;11104;2
119692;11105;2
120095;11106;2
120133;11107;2
120134;11108;2
120136;11109;2
120399;11110;2
120472;11111;2
120602;11112;2
121015;11113;2
121016;11114;2
121149;11115;2
121305;11116;2
121417;11117;2
122247;11118;2
122646;11119;2
122919;11120;2
123098;11121;2
123303;11122;2
123545;11123;2
123554;11124;2
123573;11125;2
123860;11126;2
123861;11127;2
123862;11128;2
123864;11129;2
125209;11130;2
125237;11131;2
125319;11132;2
125409;11133;2
125723;11134;2
125724;11135;2
125728;11136;2
125730;11137;2
125891;11138;2
125892;11139;2
126588;11140;2
126589;11141;2
126744;11142;2
126745;11143;2
126909;11144;2
126911;11145;2
126974;11146;2
126976;11147;2
127014;11148;2
127248;11149;2
127250;11150;2
127251;11151;2
127252;11152;2
127298;11153;2
127317;11154;2
127363;11155;2
127364;11156;2
127368;11157;2
127376;11158;2
127379;11159;2
127382;11160;2
127417;11161;2
127420;11162;2
127597;11163;2
127598;11164;2
127599;11165;2
127600;11166;2
127601;11167;2
127602;11168;2
127603;11169;2
127604;11170;2
130168;11171;2
130629;11172;2
131015;11173;2
131047;11174;2
131110;11175;2
131122;11176;2
131163;11177;2
132281;11178;2
132283;11179;2
132560;11180;2
132889;11181;2
132938;11182;2
132941;11183;2
132942;11184;2
133570;11185;2
133571;11186;2
133638;11187;2
133639;11188;2
133640;11189;2
133641;11190;2
133939;11191;2
133940;11192;2
133941;11193;2
133942;11194;2
133943;11195;2
133997;11196;2
134000;11197;2
134105;11198;2
134106;11199;2
134107;11200;2
134136;11201;2
134137;11202;2
134184;11203;2
134185;11204;2
134188;11205;2
134242;11206;2
134243;11207;2
134270;11208;2
134273;11209;2
134619;11210;2
134621;11211;2
134622;11212;2
134624;11213;2
134625;11214;2
134627;11215;2
134628;11216;2
134644;11217;2
134646;11218;2
134647;11219;2
134714;11220;2
134716;11221;2
134720;11222;2
134722;11223;2
134862;11224;2
134864;11225;2
134865;11226;2
134888;11227;2
134889;11228;2
134890;11229;2
134991;11230;2
134992;11231;2
135089;11232;2
135092;11233;2
135505;11234;2
135506;11235;2
135507;11236;2
135523;11237;2
135625;11238;2
135757;11239;2
135766;11240;2
135767;11241;2
135770;11242;2
135772;11243;2
135865;11244;2
135866;11245;2
135867;11246;2
135868;11247;2
135869;11248;2
135870;11249;2
135871;11250;2
135872;11251;2
135873;11252;2
135891;11253;2
135892;11254;2
135893;11255;2
135894;11256;2
135904;11257;2
135905;11258;2
136076;11259;2
136138;11260;2
136141;11261;2
136143;11262;2
136154;11263;2
136155;11264;2
136156;11265;2
136157;11266;2
136158;11267;2
136159;11268;2
136160;11269;2
136269;11270;2
136313;11271;2
136386;11272;2
136387;11273;2
136389;11274;2
136391;11275;2
136529;11276;2
136649;11277;2
136650;11278;2
137493;11279;2
137494;11280;2
137495;11281;2
137851;11282;2
137857;11283;2
137859;11284;2
137862;11285;2
137872;11286;2
137873;11287;2
137874;11288;2
137953;11289;2
138110;11290;2
138114;11291;2
138137;11292;2
138158;11293;2
138161;11294;2
138168;11295;2
138186;11296;2
138189;11297;2
138287;11298;2
138289;11299;2
138352;11300;2
138355;11301;2
138409;11302;2
138458;11303;2
138477;11304;2
138489;11305;2
138490;11306;2
138493;11307;2
138496;11308;2
138544;11309;2
138547;11310;2
138551;11311;2
138555;11312;2
138591;11313;2
138592;11314;2
138593;11315;2
138724;11316;2
138725;11317;2
138728;11318;2
138796;11319;2
138797;11320;2
138798;11321;2
138799;11322;2
138800;11323;2
138830;11324;2
138831;11325;2
138934;11326;2
138935;11327;2
138941;11328;2
138944;11329;2
138945;11330;2
139028;11331;2
139031;11332;2
139034;11333;2
139069;11334;2
139080;11335;2
139081;11336;2
139083;11337;2
139085;11338;2
139086;11339;2
139088;11340;2
139096;11341;2
139097;11342;2
139098;11343;2
139099;11344;2
139100;11345;2
139102;11346;2
139160;11347;2
139171;11348;2
139173;11349;2
139175;11350;2
139176;11351;2
139211;11352;2
139229;11353;2
139230;11354;2
139231;11355;2
139232;11356;2
139242;11357;2
139300;11358;2
139310;11359;2
139312;11360;2
139314;11361;2
139317;11362;2
139785;11363;2
344532;11364;2
344534;11365;2
344635;11366;2
344636;11367;2
344638;11368;2
344641;11369;2
344644;11370;2
346366;11371;2
346833;11372;2
346924;11373;2
347591;11374;2
347592;11375;2
347593;11376;2
347594;11377;2
348224;11378;2
348226;11379;2
348305;11380;2
348306;11381;2
348308;11382;2
348311;11383;2
348328;11384;2
348399;11385;2
356847;11386;2
358809;11387;2
358930;11388;2
358960;11389;2
358962;11390;2
358963;11391;2
359144;11392;2
359149;11393;2
359150;11394;2
359151;11395;2
359492;11396;2
360211;11397;2
360355;11398;2
360588;11399;2
360730;11400;2
360735;11401;2
360736;11402;2
360921;11403;2
361006;11404;2
361053;11405;2
361054;11406;2
361518;11407;2
361519;11408;2
361791;11409;2
361793;11410;2
361794;11411;2
362007;11412;2
362008;11413;2
362512;11414;2
362711;11415;2
362979;11416;2
363279;11417;2
363406;11418;2
365076;11419;2
365472;11420;2
365526;11421;2
365735;11422;2
365740;11423;2
365742;11424;2
365745;11425;2
365845;11426;2
366024;11427;2
366212;11428;2
366447;11429;2
366448;11430;2
366452;11431;2
366453;11432;2
366454;11433;2
366455;11434;2
366456;11435;2
366458;11436;2
366855;11437;2
367595;11438;2
367674;11439;2
367781;11440;2
368122;11441;2
368128;11442;2
368129;11443;2
368349;11444;2
368418;11445;2
376082;11446;2
378154;11447;2
378334;11448;2
380089;11449;2
380362;11450;2
381735;11451;2
381738;11452;2
382172;11453;2
382290;11454;2
383095;11455;2
383126;11456;2
383262;11457;2
383263;11458;2
383411;11459;2
383606;11460;2
383607;11461;2
383608;11462;2
383647;11463;2
383728;11464;2
383729;11465;2
383730;11466;2
383731;11467;2
383803;11468;2
383818;11469;2
383881;11470;2
384438;11471;2
385286;11472;2
385884;11473;2
385885;11474;2
386525;11475;2
386526;11476;2
386527;11477;2
386729;11478;2
386735;11479;2
386736;11480;2
386762;11481;2
386763;11482;2
386764;11483;2
386923;11484;2
387150;11485;2
387784;11486;2
387928;11487;2
388725;11488;2
389205;11489;2
389206;11490;2
389207;11491;2
389255;11492;2
389256;11493;2
389257;11494;2
389425;11495;2
389598;11496;2
389770;11497;2
389772;11498;2
389783;11499;2
389784;11500;2
392122;11501;2
392123;11502;2
392629;11503;2
392746;11504;2
393329;11505;2
393330;11506;2
393751;11507;2
394601;11508;2
394602;11509;2
395622;11510;2
396066;11511;2
396391;11512;2
396614;11513;2
397155;11514;2
397280;11515;2
409784;11516;2
410053;11517;2
411899;11518;2
411993;11519;2
412129;11520;2
412532;11521;2
412659;11522;2
412877;11523;2
412882;11524;2
413198;11525;2
413672;11526;2
414454;11527;2
414884;11528;2
415127;11529;2
415263;11530;2
415473;11531;2
415474;11532;2
415475;11533;2
415476;11534;2
415477;11535;2
415478;11536;2
415479;11537;2
415480;11538;2
415483;11539;2
415486;11540;2
415488;11541;2
415489;11542;2
415490;11543;2
415491;11544;2
415492;11545;2
415493;11546;2
415715;11547;2
415934;11548;2
416088;11549;2
416092;11550;2
416161;11551;2
416167;11552;2
416233;11553;2
416235;11554;2
416242;11555;2
416330;11556;2
416334;11557;2
416690;11558;2
416928;11559;2
417363;11560;2
417508;11561;2
417510;11562;2
417511;11563;2
417512;11564;2
417743;11565;2
418113;11566;2
418343;11567;2
418506;11568;2
418682;11569;2
418684;11570;2
418685;11571;2
418688;11572;2
419052;11573;2
419056;11574;2
419104;11575;2
419105;11576;2
419106;11577;2
419107;11578;2
419108;11579;2
419115;11580;2
419116;11581;2
419117;11582;2
419118;11583;2
419224;11584;2
439487;11585;2
439569;11586;2
440195;11587;2
440905;11588;2
441230;11589;2
441554;11590;2
441975;11591;2
441976;11592;2
441980;11593;2
442340;11594;2
442341;11595;2
442342;11596;2
442634;11597;2
442635;11598;2
442636;11599;2
442776;11600;2
442779;11601;2
442780;11602;2
443004;11603;2
443814;11604;2
443867;11605;2
443984;11606;2
444441;11607;2
444443;11608;2
444444;11609;2
444445;11610;2
444447;11611;2
444448;11612;2
444449;11613;2
444450;11614;2
444451;11615;2
444452;11616;2
444453;11617;2
444454;11618;2
444562;11619;2
444591;11620;2
444616;11621;2
444617;11622;2
444620;11623;2
444632;11624;2
444706;11625;2
444763;11626;2
444823;11627;2
444888;11628;2
444963;11629;2
444964;11630;2
444974;11631;2
445031;11632;2
445099;11633;2
445100;11634;2
445208;11635;2
445209;11636;2
445210;11637;2
445264;11638;2
445293;11639;2
445296;11640;2
445301;11641;2
445310;11642;2
445312;11643;2
446173;11644;2
446215;11645;2
446489;11646;2
94202;11647;2
94206;11648;2
95773;11649;2
97202;11650;2
97213;11651;2
97224;11652;2
97230;11653;2
98102;11654;2
98122;11655;2
98280;11656;2
98281;11657;2
98283;11658;2
98284;11659;2
98285;11660;2
99586;11661;2
99664;11662;2
99759;11663;2
99772;11664;2
99802;11665;2
100077;11666;2
100364;11667;2
100501;11668;2
100596;11669;2
100664;11670;2
100772;11671;2
101124;11672;2
101450;11673;2
101539;11674;2
101611;11675;2
101810;11676;2
101913;11677;2
101977;11678;2
102968;11679;2
103388;11680;2
103631;11681;2
103691;11682;2
104349;11683;2
104555;11684;2
104563;11685;2
104707;11686;2
104968;11687;2
105009;11688;2
105097;11689;2
105171;11690;2
106833;11691;2
106837;11692;2
106972;11693;2
107324;11694;2
107385;11695;2
107513;11696;2
107577;11697;2
107635;11698;2
107656;11699;2
107749;11700;2
107776;11701;2
107988;11702;2
107998;11703;2
108111;11704;2
108115;11705;2
108145;11706;2
108146;11707;2
108253;11708;2
108257;11709;2
108258;11710;2
108297;11711;2
109110;11712;2
110899;11713;2
112002;11714;2
112042;11715;2
112129;11716;2
112815;11717;2
113075;11718;2
113219;11719;2
113292;11720;2
113452;11721;2
114997;11722;2
115062;11723;2
115345;11724;2
115947;11725;2
115951;11726;2
115986;11727;2
115990;11728;2
116013;11729;2
116015;11730;2
116016;11731;2
116018;11732;2
116020;11733;2
116021;11734;2
116027;11735;2
116039;11736;2
116041;11737;2
116047;11738;2
116048;11739;2
116050;11740;2
116068;11741;2
116071;11742;2
116080;11743;2
116083;11744;2
116187;11745;2
116189;11746;2
116644;11747;2
116686;11748;2
116710;11749;2
116739;11750;2
116903;11751;2
116908;11752;2
116952;11753;2
117037;11754;2
117056;11755;2
117139;11756;2
117157;11757;2
117218;11758;2
117507;11759;2
117644;11760;2
117703;11761;2
117918;11762;2
118768;11763;2
118813;11764;2
118938;11765;2
119050;11766;2
119151;11767;2
119330;11768;2
119358;11769;2
119383;11770;2
119406;11771;2
120604;11772;2
120626;11773;2
120632;11774;2
120798;11775;2
120870;11776;2
120952;11777;2
121002;11778;2
121007;11779;2
121129;11780;2
127808;11781;2
132159;11782;2
132160;11783;2
132161;11784;2
132163;11785;2
132177;11786;2
132401;11787;2
132470;11788;2
132471;11789;2
133244;11790;2
133246;11791;2
133247;11792;2
133392;11793;2
133393;11794;2
133397;11795;2
133887;11796;2
133889;11797;2
133890;11798;2
133919;11799;2
134157;11800;2
134170;11801;2
134411;11802;2
134412;11803;2
134542;11804;2
134565;11805;2
134725;11806;2
134729;11807;2
134733;11808;2
134734;11809;2
134735;11810;2
134738;11811;2
134739;11812;2
134740;11813;2
134741;11814;2
134743;11815;2
134745;11816;2
134771;11817;2
134772;11818;2
134775;11819;2
134797;11820;2
134798;11821;2
134802;11822;2
134803;11823;2
134850;11824;2
134859;11825;2
135029;11826;2
135083;11827;2
135181;11828;2
135233;11829;2
135242;11830;2
135256;11831;2
135285;11832;2
135304;11833;2
135344;11834;2
135352;11835;2
135354;11836;2
135442;11837;2
135448;11838;2
135449;11839;2
135460;11840;2
135461;11841;2
135470;11842;2
135473;11843;2
135485;11844;2
135499;11845;2
135501;11846;2
135518;11847;2
135519;11848;2
135539;11849;2
135543;11850;2
135545;11851;2
135554;11852;2
135560;11853;2
135896;11854;2
135912;11855;2
136059;11856;2
136135;11857;2
138861;11858;2
138869;11859;2
734147;11860;2
750323;11861;2
750705;11862;2
754679;11863;2
757182;11864;2
757507;11865;2
758243;11866;2
758407;11867;2
758732;11868;2
760937;11869;2
760969;11870;2
761182;11871;2
763500;11872;2
763845;11873;2
764580;11874;2
764846;11875;2
765249;11876;2
765470;11877;2
765692;11878;2
767540;11879;2
769934;11880;2
783591;11881;2
783881;11882;2
785470;11883;2
787493;11884;2
787704;11885;2
791957;11886;2
792873;11887;2
792889;11888;2
793056;11889;2
793360;11890;2
793489;11891;2
794998;11892;2
795146;11893;2
795722;11894;2
800283;11895;2
802273;11896;2
802276;11897;2
802503;11898;2
803198;11899;2
803478;11900;2
803720;11901;2
803727;11902;2
803882;11903;2
805127;11904;2
805538;11905;2
805614;11906;2
805740;11907;2
806256;11908;2
806416;11909;2
806476;11910;2
807618;11911;2
807674;11912;2
807782;11913;2
807924;11914;2
808071;11915;2
808107;11916;2
808553;11917;2
808693;11918;2
808797;11919;2
808878;11920;2
809004;11921;2
810194;11922;2
811237;11923;2
811447;11924;2
811761;11925;2
812015;11926;2
812103;11927;2
812251;11928;2
812473;11929;2
812792;11930;2
814351;11931;2
814392;11932;2
814680;11933;2
814741;11934;2
814945;11935;2
815142;11936;2
815381;11937;2
815388;11938;2
815392;11939;2
815447;11940;2
815550;11941;2
815706;11942;2
815842;11943;2
815849;11944;2
815970;11945;2
815990;11946;2
815994;11947;2
816080;11948;2
816183;11949;2
816284;11950;2
816323;11951;2
816329;11952;2
816450;11953;2
816455;11954;2
816609;11955;2
817521;11956;2
817922;11957;2
817989;11958;2
818029;11959;2
818035;11960;2
818062;11961;2
818172;11962;2
818302;11963;2
818763;11964;2
818764;11965;2
818791;11966;2
819121;11967;2
819535;11968;2
819710;11969;2
819811;11970;2
820028;11971;2
823231;11972;2
823879;11973;2
823899;11974;2
824050;11975;2
824831;11976;2
825060;11977;2
825292;11978;2
825294;11979;2
825649;11980;2
827902;11981;2
828007;11982;2
828321;11983;2
828520;11984;2
828582;11985;2
828645;11986;2
831875;11987;2
833064;11988;2
833162;11989;2
833266;11990;2
833274;11991;2
833354;11992;2
833355;11993;2
834620;11994;2
834781;11995;2
834889;11996;2
834890;11997;2
834929;11998;2
835005;11999;2
835059;12000;2
835060;12001;2
835954;12002;2
836048;12003;2
836139;12004;2
836202;12005;2
836365;12006;2
836435;12007;2
836459;12008;2
836572;12009;2
837596;12010;2
837644;12011;2
837898;12012;2
838803;12013;2
838962;12014;2
840038;12015;2
840188;12016;2
840242;12017;2
840243;12018;2
840384;12019;2
840506;12020;2
840507;12021;2
841350;12022;2
841366;12023;2
841508;12024;2
841591;12025;2
841702;12026;2
842244;12027;2
842309;12028;2
842395;12029;2
842434;12030;2
843111;12031;2
843130;12032;2
843191;12033;2
843196;12034;2
843223;12035;2
843373;12036;2
843374;12037;2
843391;12038;2
843451;12039;2
843673;12040;2
843729;12041;2
843811;12042;2
844457;12043;2
844462;12044;2
844519;12045;2
844571;12046;2
844617;12047;2
844773;12048;2
845854;12049;2
845858;12050;2
846873;12051;2
846916;12052;2
846967;12053;2
847016;12054;2
847035;12055;2
847130;12056;2
849042;12057;2
849342;12058;2
849399;12059;2
849413;12060;2
849438;12061;2
849461;12062;2
849544;12063;2
849556;12064;2
849570;12065;2
850320;12066;2
850396;12067;2
850481;12068;2
851269;12069;2
851362;12070;2
852599;12071;2
852627;12072;2
854882;12073;2
345853;12074;2
346076;12075;2
349552;12076;2
349553;12077;2
349764;12078;2
350148;12079;2
350491;12080;2
350576;12081;2
351905;12082;2
352060;12083;2
352980;12084;2
352981;12085;2
352983;12086;2
352984;12087;2
353154;12088;2
353396;12089;2
353618;12090;2
353619;12091;2
353623;12092;2
365681;12093;2
366889;12094;2
367355;12095;2
367363;12096;2
367856;12097;2
367857;12098;2
367858;12099;2
367859;12100;2
367861;12101;2
367863;12102;2
368450;12103;2
368552;12104;2
368653;12105;2
368657;12106;2
368661;12107;2
369156;12108;2
369159;12109;2
369434;12110;2
369435;12111;2
369437;12112;2
369513;12113;2
370457;12114;2
370790;12115;2
370869;12116;2
370872;12117;2
370953;12118;2
371058;12119;2
371066;12120;2
371205;12121;2
371206;12122;2
371207;12123;2
371208;12124;2
371210;12125;2
371496;12126;2
371498;12127;2
371502;12128;2
371503;12129;2
371738;12130;2
372557;12131;2
373685;12132;2
373854;12133;2
373855;12134;2
373856;12135;2
374332;12136;2
374362;12137;2
378613;12138;2
379371;12139;2
380837;12140;2
382972;12141;2
382973;12142;2
382974;12143;2
383553;12144;2
383555;12145;2
384175;12146;2
385963;12147;2
386130;12148;2
386288;12149;2
386289;12150;2
386290;12151;2
386291;12152;2
386293;12153;2
386296;12154;2
386550;12155;2
386646;12156;2
390348;12157;2
390349;12158;2
390350;12159;2
391109;12160;2
391110;12161;2
391112;12162;2
391113;12163;2
392406;12164;2
392408;12165;2
392409;12166;2
392411;12167;2
394254;12168;2
398191;12169;2
398193;12170;2
398194;12171;2
398202;12172;2
398203;12173;2
398205;12174;2
398501;12175;2
398511;12176;2
398541;12177;2
398542;12178;2
399047;12179;2
399195;12180;2
399409;12181;2
399410;12182;2
399411;12183;2
399416;12184;2
399420;12185;2
399421;12186;2
399422;12187;2
399423;12188;2
399425;12189;2
399426;12190;2
399753;12191;2
399864;12192;2
401187;12193;2
402757;12194;2
402815;12195;2
402817;12196;2
403076;12197;2
404508;12198;2
404755;12199;2
404756;12200;2
404757;12201;2
404758;12202;2
405111;12203;2
405139;12204;2
405664;12205;2
405665;12206;2
405667;12207;2
405715;12208;2
405889;12209;2
406018;12210;2
406136;12211;2
406335;12212;2
406793;12213;2
406953;12214;2
408454;12215;2
408657;12216;2
408870;12217;2
409503;12218;2
409724;12219;2
411352;12220;2
412271;12221;2
412272;12222;2
413246;12223;2
413247;12224;2
413913;12225;2
414172;12226;2
414173;12227;2
420767;12228;2
420781;12229;2
423111;12230;2
423288;12231;2
425519;12232;2
425930;12233;2
430299;12234;2
430711;12235;2
430712;12236;2
432041;12237;2
432428;12238;2
432429;12239;2
432430;12240;2
432621;12241;2
432820;12242;2
433236;12243;2
433237;12244;2
433240;12245;2
433256;12246;2
434369;12247;2
435085;12248;2
435140;12249;2
435860;12250;2
436002;12251;2
436143;12252;2
436258;12253;2
436514;12254;2
436686;12255;2
436877;12256;2
437350;12257;2
437595;12258;2
437844;12259;2
437921;12260;2
438452;12261;2
438454;12262;2
438456;12263;2
438814;12264;2
438815;12265;2
438817;12266;2
439014;12267;2
439016;12268;2
439018;12269;2
439355;12270;2
439356;12271;2
439359;12272;2
439434;12273;2
439439;12274;2
439607;12275;2
439608;12276;2
439662;12277;2
439750;12278;2
439947;12279;2
439952;12280;2
440224;12281;2
440599;12282;2
440661;12283;2
440748;12284;2
440752;12285;2
440906;12286;2
440973;12287;2
441235;12288;2
441236;12289;2
441243;12290;2
441255;12291;2
441304;12292;2
441305;12293;2
441307;12294;2
441361;12295;2
441482;12296;2
441649;12297;2
441653;12298;2
441665;12299;2
441787;12300;2
441946;12301;2
441959;12302;2
442353;12303;2
442569;12304;2
443016;12305;2
444184;12306;2
444474;12307;2
444610;12308;2
444646;12309;2
444685;12310;2
444707;12311;2
445173;12312;2
445330;12313;2
445331;12314;2
445332;12315;2
445333;12316;2
445334;12317;2
445517;12318;2
445676;12319;2
445818;12320;2
445819;12321;2
445986;12322;2
446254;12323;2
446290;12324;2
446336;12325;2
446437;12326;2
447179;12327;2
447716;12328;2
447783;12329;2
447857;12330;2
447945;12331;2
448004;12332;2
448031;12333;2
448085;12334;2
448258;12335;2
448259;12336;2
448260;12337;2
448261;12338;2
448681;12339;2
448822;12340;2
448859;12341;2
448966;12342;2
449001;12343;2
449032;12344;2
449037;12345;2
449059;12346;2
449311;12347;2
449475;12348;2
449622;12349;2
450698;12350;2
