ID;Visit#Dayofweek;Fact_Visit_Dayofweek_ID;DayofWeek_ID
421521;4.0;6874;3
421730;4.0;6875;3
421741;4.0;6876;3
421754;4.0;6877;3
424428;4.0;6878;3
427192;4.0;6879;3
428572;4.0;6880;3
429443;4.0;6881;3
429462;4.0;6882;3
429556;4.0;6883;3
430445;4.0;6884;3
430586;4.0;6885;3
430813;4.0;6886;3
431041;4.0;6887;3
431391;4.0;6888;3
432104;4.0;6889;3
432259;4.0;6890;3
432405;4.0;6891;3
432414;4.0;6892;3
433298;4.0;6893;3
433348;4.0;6894;3
433450;4.0;6895;3
433877;4.0;6896;3
436794;4.0;6897;3
436869;4.0;6898;3
438260;4.0;6899;3
438479;4.0;6900;3
438563;4.0;6901;3
440026;4.0;6902;3
440277;4.0;6903;3
440869;4.0;6904;3
441332;4.0;6905;3
441362;4.0;6906;3
441491;4.0;6907;3
441614;4.0;6908;3
442308;4.0;6909;3
444439;4.0;6910;3
446300;4.0;6911;3
446491;4.0;6912;3
446665;4.0;6913;3
447639;4.0;6914;3
447655;4.0;6915;3
447662;4.0;6916;3
447737;4.0;6917;3
447955;4.0;6918;3
448117;4.0;6919;3
449000;4.0;6920;3
449103;4.0;6921;3
449143;4.0;6922;3
449421;4.0;6923;3
449668;4.0;6924;3
450152;4.0;6925;3
450201;4.0;6926;3
450529;4.0;6927;3
451087;4.0;6928;3
451235;4.0;6929;3
451484;4.0;6930;3
451539;4.0;6931;3
451600;4.0;6932;3
451750;4.0;6933;3
452108;4.0;6934;3
452319;4.0;6935;3
452353;4.0;6936;3
452487;4.0;6937;3
452528;4.0;6938;3
452533;4.0;6939;3
452608;4.0;6940;3
452611;4.0;6941;3
453299;4.0;6942;3
453413;4.0;6943;3
453619;4.0;6944;3
453627;4.0;6945;3
453684;4.0;6946;3
453725;4.0;6947;3
454149;4.0;6948;3
454579;4.0;6949;3
454788;4.0;6950;3
455225;4.0;6951;3
456257;4.0;6952;3
456618;4.0;6953;3
457153;4.0;6954;3
457245;4.0;6955;3
457621;4.0;6956;3
458884;4.0;6957;3
458985;4.0;6958;3
460033;4.0;6959;3
460043;4.0;6960;3
460140;4.0;6961;3
460165;4.0;6962;3
460172;4.0;6963;3
460247;4.0;6964;3
460255;4.0;6965;3
460296;4.0;6966;3
460346;4.0;6967;3
460380;4.0;6968;3
729880;4.0;6969;3
730883;4.0;6970;3
737100;4.0;6971;3
742389;4.0;6972;3
743355;4.0;6973;3
744036;4.0;6974;3
744137;4.0;6975;3
745541;4.0;6976;3
745827;4.0;6977;3
746432;4.0;6978;3
747978;4.0;6979;3
751422;4.0;6980;3
752198;4.0;6981;3
753287;4.0;6982;3
758164;4.0;6983;3
768033;4.0;6984;3
768461;4.0;6985;3
776783;4.0;6986;3
777775;4.0;6987;3
778066;4.0;6988;3
780575;4.0;6989;3
784325;4.0;6990;3
786623;4.0;6991;3
789161;4.0;6992;3
789636;4.0;6993;3
797255;4.0;6994;3
797386;4.0;6995;3
797611;4.0;6996;3
798071;4.0;6997;3
798556;4.0;6998;3
798590;4.0;6999;3
798895;4.0;7000;3
799596;4.0;7001;3
800183;4.0;7002;3
800446;4.0;7003;3
801072;4.0;7004;3
801199;4.0;7005;3
802401;4.0;7006;3
802746;4.0;7007;3
802915;4.0;7008;3
802997;4.0;7009;3
804016;4.0;7010;3
805716;4.0;7011;3
805831;4.0;7012;3
806474;4.0;7013;3
806903;4.0;7014;3
808227;4.0;7015;3
810090;4.0;7016;3
810830;4.0;7017;3
816151;4.0;7018;3
817031;4.0;7019;3
817057;4.0;7020;3
817426;4.0;7021;3
817550;4.0;7022;3
818018;4.0;7023;3
818161;4.0;7024;3
818335;4.0;7025;3
819843;4.0;7026;3
823213;4.0;7027;3
825054;4.0;7028;3
825073;4.0;7029;3
825226;4.0;7030;3
825315;4.0;7031;3
825370;4.0;7032;3
826501;4.0;7033;3
828035;4.0;7034;3
829315;4.0;7035;3
829606;4.0;7036;3
829630;4.0;7037;3
830043;4.0;7038;3
835855;4.0;7039;3
837730;4.0;7040;3
837788;4.0;7041;3
837831;4.0;7042;3
839918;4.0;7043;3
841427;4.0;7044;3
852623;4.0;7045;3
853017;4.0;7046;3
857243;4.0;7047;3
729880;4.0;7048;4
737100;4.0;7049;4
742389;4.0;7050;4
742784;4.0;7051;4
743355;4.0;7052;4
744036;4.0;7053;4
744137;4.0;7054;4
745541;4.0;7055;4
745827;4.0;7056;4
746432;4.0;7057;4
747983;4.0;7058;4
748373;4.0;7059;4
752198;4.0;7060;4
753287;4.0;7061;4
753604;4.0;7062;4
755205;4.0;7063;4
757910;4.0;7064;4
768033;4.0;7065;4
768461;4.0;7066;4
776783;4.0;7067;4
778066;4.0;7068;4
780726;4.0;7069;4
783122;4.0;7070;4
783226;4.0;7071;4
786623;4.0;7072;4
789161;4.0;7073;4
789636;4.0;7074;4
797255;4.0;7075;4
797386;4.0;7076;4
797611;4.0;7077;4
798556;4.0;7078;4
799596;4.0;7079;4
800183;4.0;7080;4
801072;4.0;7081;4
801199;4.0;7082;4
802177;4.0;7083;4
802650;4.0;7084;4
802915;4.0;7085;4
802997;4.0;7086;4
804016;4.0;7087;4
805716;4.0;7088;4
805831;4.0;7089;4
806474;4.0;7090;4
806903;4.0;7091;4
808227;4.0;7092;4
810830;4.0;7093;4
814096;4.0;7094;4
816151;4.0;7095;4
817031;4.0;7096;4
817057;4.0;7097;4
817426;4.0;7098;4
817550;4.0;7099;4
817588;4.0;7100;4
818018;4.0;7101;4
818161;4.0;7102;4
818335;4.0;7103;4
818547;4.0;7104;4
819843;4.0;7105;4
823213;4.0;7106;4
824575;4.0;7107;4
825054;4.0;7108;4
825073;4.0;7109;4
825159;4.0;7110;4
825226;4.0;7111;4
825315;4.0;7112;4
825370;4.0;7113;4
826501;4.0;7114;4
827845;4.0;7115;4
828035;4.0;7116;4
828036;4.0;7117;4
829606;4.0;7118;4
829630;4.0;7119;4
830043;4.0;7120;4
835855;4.0;7121;4
837730;4.0;7122;4
837788;4.0;7123;4
837831;4.0;7124;4
838964;4.0;7125;4
839918;4.0;7126;4
841427;4.0;7127;4
851829;4.0;7128;4
853017;4.0;7129;4
855203;4.0;7130;4
857243;4.0;7131;4
729880;4.0;7132;5
730883;4.0;7133;5
737100;4.0;7134;5
738196;4.0;7135;5
742389;4.0;7136;5
742784;4.0;7137;5
743355;4.0;7138;5
744036;4.0;7139;5
744137;4.0;7140;5
745541;4.0;7141;5
747983;4.0;7142;5
748373;4.0;7143;5
748578;4.0;7144;5
752198;4.0;7145;5
753604;4.0;7146;5
755205;4.0;7147;5
755951;4.0;7148;5
758164;4.0;7149;5
768033;4.0;7150;5
768461;4.0;7151;5
776783;4.0;7152;5
777775;4.0;7153;5
778066;4.0;7154;5
780575;4.0;7155;5
783116;4.0;7156;5
783122;4.0;7157;5
783226;4.0;7158;5
784325;4.0;7159;5
789161;4.0;7160;5
797255;4.0;7161;5
797386;4.0;7162;5
797611;4.0;7163;5
798071;4.0;7164;5
798556;4.0;7165;5
798916;4.0;7166;5
799596;4.0;7167;5
800183;4.0;7168;5
800668;4.0;7169;5
801072;4.0;7170;5
801199;4.0;7171;5
802026;4.0;7172;5
802177;4.0;7173;5
802650;4.0;7174;5
802915;4.0;7175;5
802997;4.0;7176;5
804016;4.0;7177;5
805716;4.0;7178;5
806474;4.0;7179;5
808227;4.0;7180;5
814096;4.0;7181;5
815623;4.0;7182;5
816151;4.0;7183;5
817031;4.0;7184;5
817057;4.0;7185;5
817426;4.0;7186;5
817550;4.0;7187;5
817588;4.0;7188;5
818018;4.0;7189;5
818161;4.0;7190;5
818335;4.0;7191;5
819843;4.0;7192;5
823213;4.0;7193;5
824575;4.0;7194;5
825054;4.0;7195;5
825073;4.0;7196;5
825159;4.0;7197;5
825226;4.0;7198;5
825315;4.0;7199;5
825370;4.0;7200;5
826350;4.0;7201;5
826501;4.0;7202;5
828035;4.0;7203;5
829606;4.0;7204;5
829630;4.0;7205;5
830043;4.0;7206;5
835855;4.0;7207;5
837730;4.0;7208;5
837788;4.0;7209;5
837831;4.0;7210;5
839918;4.0;7211;5
841427;4.0;7212;5
851829;4.0;7213;5
853017;4.0;7214;5
855187;4.0;7215;5
857243;4.0;7216;5
857563;4.0;7217;5
729880;4.0;7218;2
730883;4.0;7219;2
737100;4.0;7220;2
738196;4.0;7221;2
742389;4.0;7222;2
742784;4.0;7223;2
743355;4.0;7224;2
744036;4.0;7225;2
745541;4.0;7226;2
749526;4.0;7227;2
752198;4.0;7228;2
753287;4.0;7229;2
758148;4.0;7230;2
758164;4.0;7231;2
768033;4.0;7232;2
768461;4.0;7233;2
776783;4.0;7234;2
777775;4.0;7235;2
778066;4.0;7236;2
780575;4.0;7237;2
780726;4.0;7238;2
784325;4.0;7239;2
786623;4.0;7240;2
789161;4.0;7241;2
789636;4.0;7242;2
795957;4.0;7243;2
797255;4.0;7244;2
797386;4.0;7245;2
797611;4.0;7246;2
798556;4.0;7247;2
798916;4.0;7248;2
799596;4.0;7249;2
800183;4.0;7250;2
800446;4.0;7251;2
800668;4.0;7252;2
800989;4.0;7253;2
801072;4.0;7254;2
801199;4.0;7255;2
802401;4.0;7256;2
802746;4.0;7257;2
802821;4.0;7258;2
802915;4.0;7259;2
802997;4.0;7260;2
803691;4.0;7261;2
804016;4.0;7262;2
805831;4.0;7263;2
806474;4.0;7264;2
806903;4.0;7265;2
808227;4.0;7266;2
809947;4.0;7267;2
810090;4.0;7268;2
810830;4.0;7269;2
812924;4.0;7270;2
816151;4.0;7271;2
817031;4.0;7272;2
817057;4.0;7273;2
817426;4.0;7274;2
817550;4.0;7275;2
818005;4.0;7276;2
818018;4.0;7277;2
818161;4.0;7278;2
818335;4.0;7279;2
819843;4.0;7280;2
823213;4.0;7281;2
825054;4.0;7282;2
825073;4.0;7283;2
825226;4.0;7284;2
825315;4.0;7285;2
825370;4.0;7286;2
826501;4.0;7287;2
828035;4.0;7288;2
828036;4.0;7289;2
829315;4.0;7290;2
829606;4.0;7291;2
829630;4.0;7292;2
830043;4.0;7293;2
835855;4.0;7294;2
835914;4.0;7295;2
836332;4.0;7296;2
837730;4.0;7297;2
837788;4.0;7298;2
837831;4.0;7299;2
839918;4.0;7300;2
841369;4.0;7301;2
841427;4.0;7302;2
855203;4.0;7303;2
857243;4.0;7304;2
857563;4.0;7305;2
709345;4.0;7306;6
729880;4.0;7307;6
737100;4.0;7308;6
738196;4.0;7309;6
742389;4.0;7310;6
742784;4.0;7311;6
743355;4.0;7312;6
744036;4.0;7313;6
744137;4.0;7314;6
747978;4.0;7315;6
747983;4.0;7316;6
748373;4.0;7317;6
751422;4.0;7318;6
752198;4.0;7319;6
753604;4.0;7320;6
755205;4.0;7321;6
756045;4.0;7322;6
758148;4.0;7323;6
758164;4.0;7324;6
768033;4.0;7325;6
768461;4.0;7326;6
778056;4.0;7327;6
780575;4.0;7328;6
780726;4.0;7329;6
783116;4.0;7330;6
783122;4.0;7331;6
783226;4.0;7332;6
784325;4.0;7333;6
789161;4.0;7334;6
789636;4.0;7335;6
795179;4.0;7336;6
797255;4.0;7337;6
797386;4.0;7338;6
797611;4.0;7339;6
798071;4.0;7340;6
798556;4.0;7341;6
798916;4.0;7342;6
799596;4.0;7343;6
800183;4.0;7344;6
801072;4.0;7345;6
801199;4.0;7346;6
802177;4.0;7347;6
802401;4.0;7348;6
802650;4.0;7349;6
802915;4.0;7350;6
802997;4.0;7351;6
804016;4.0;7352;6
805716;4.0;7353;6
805831;4.0;7354;6
806474;4.0;7355;6
806903;4.0;7356;6
808227;4.0;7357;6
814096;4.0;7358;6
816151;4.0;7359;6
817031;4.0;7360;6
817057;4.0;7361;6
817426;4.0;7362;6
817550;4.0;7363;6
817588;4.0;7364;6
818018;4.0;7365;6
818161;4.0;7366;6
818335;4.0;7367;6
818547;4.0;7368;6
819843;4.0;7369;6
823213;4.0;7370;6
824575;4.0;7371;6
825054;4.0;7372;6
825073;4.0;7373;6
825159;4.0;7374;6
825226;4.0;7375;6
825315;4.0;7376;6
825370;4.0;7377;6
826501;4.0;7378;6
828035;4.0;7379;6
829163;4.0;7380;6
829315;4.0;7381;6
829606;4.0;7382;6
829630;4.0;7383;6
830043;4.0;7384;6
835855;4.0;7385;6
836332;4.0;7386;6
837730;4.0;7387;6
837788;4.0;7388;6
837831;4.0;7389;6
839918;4.0;7390;6
841427;4.0;7391;6
851829;4.0;7392;6
853017;4.0;7393;6
855203;4.0;7394;6
857243;4.0;7395;6
857563;4.0;7396;6
730662;4.0;7397;4
730669;4.0;7398;4
731095;4.0;7399;4
731390;4.0;7400;4
732817;4.0;7401;4
732989;4.0;7402;4
733902;4.0;7403;4
737128;4.0;7404;4
737986;4.0;7405;4
738756;4.0;7406;4
743790;4.0;7407;4
744338;4.0;7408;4
792940;4.0;7409;4
793464;4.0;7410;4
793485;4.0;7411;4
795222;4.0;7412;4
795315;4.0;7413;4
795589;4.0;7414;4
798150;4.0;7415;4
800189;4.0;7416;4
800507;4.0;7417;4
801036;4.0;7418;4
802466;4.0;7419;4
803167;4.0;7420;4
803314;4.0;7421;4
803696;4.0;7422;4
804004;4.0;7423;4
804597;4.0;7424;4
805554;4.0;7425;4
805715;4.0;7426;4
805816;4.0;7427;4
807235;4.0;7428;4
807277;4.0;7429;4
807508;4.0;7430;4
807528;4.0;7431;4
807605;4.0;7432;4
808372;4.0;7433;4
808444;4.0;7434;4
809338;4.0;7435;4
809429;4.0;7436;4
809481;4.0;7437;4
809483;4.0;7438;4
809507;4.0;7439;4
809591;4.0;7440;4
809600;4.0;7441;4
811288;4.0;7442;4
811416;4.0;7443;4
811821;4.0;7444;4
812529;4.0;7445;4
812745;4.0;7446;4
812802;4.0;7447;4
813203;4.0;7448;4
813388;4.0;7449;4
813616;4.0;7450;4
813841;4.0;7451;4
813931;4.0;7452;4
813946;4.0;7453;4
814042;4.0;7454;4
814329;4.0;7455;4
815755;4.0;7456;4
816075;4.0;7457;4
816089;4.0;7458;4
816241;4.0;7459;4
816244;4.0;7460;4
816367;4.0;7461;4
817548;4.0;7462;4
817624;4.0;7463;4
817723;4.0;7464;4
820146;4.0;7465;4
823097;4.0;7466;4
824307;4.0;7467;4
730662;4.0;7468;6
731095;4.0;7469;6
731390;4.0;7470;6
732817;4.0;7471;6
732989;4.0;7472;6
733902;4.0;7473;6
737128;4.0;7474;6
737986;4.0;7475;6
738756;4.0;7476;6
739189;4.0;7477;6
743790;4.0;7478;6
744065;4.0;7479;6
792940;4.0;7480;6
793464;4.0;7481;6
793485;4.0;7482;6
795222;4.0;7483;6
795315;4.0;7484;6
795589;4.0;7485;6
798150;4.0;7486;6
800189;4.0;7487;6
800394;4.0;7488;6
800507;4.0;7489;6
803167;4.0;7490;6
803288;4.0;7491;6
803314;4.0;7492;6
803696;4.0;7493;6
804597;4.0;7494;6
805098;4.0;7495;6
805554;4.0;7496;6
805715;4.0;7497;6
805816;4.0;7498;6
807235;4.0;7499;6
807277;4.0;7500;6
807508;4.0;7501;6
807605;4.0;7502;6
807644;4.0;7503;6
808372;4.0;7504;6
808444;4.0;7505;6
809356;4.0;7506;6
809389;4.0;7507;6
809429;4.0;7508;6
809481;4.0;7509;6
809483;4.0;7510;6
809507;4.0;7511;6
809600;4.0;7512;6
811416;4.0;7513;6
811471;4.0;7514;6
811571;4.0;7515;6
811821;4.0;7516;6
811906;4.0;7517;6
812529;4.0;7518;6
813203;4.0;7519;6
813388;4.0;7520;6
813616;4.0;7521;6
813841;4.0;7522;6
813931;4.0;7523;6
813946;4.0;7524;6
814042;4.0;7525;6
814318;4.0;7526;6
814329;4.0;7527;6
815755;4.0;7528;6
816075;4.0;7529;6
816089;4.0;7530;6
816241;4.0;7531;6
816244;4.0;7532;6
816367;4.0;7533;6
817624;4.0;7534;6
820146;4.0;7535;6
823097;4.0;7536;6
824307;4.0;7537;6
730662;4.0;7538;3
730669;4.0;7539;3
732817;4.0;7540;3
732989;4.0;7541;3
733902;4.0;7542;3
737128;4.0;7543;3
737986;4.0;7544;3
738756;4.0;7545;3
739167;4.0;7546;3
739189;4.0;7547;3
744830;4.0;7548;3
792940;4.0;7549;3
793464;4.0;7550;3
793485;4.0;7551;3
795222;4.0;7552;3
795315;4.0;7553;3
795403;4.0;7554;3
795589;4.0;7555;3
798150;4.0;7556;3
798237;4.0;7557;3
800347;4.0;7558;3
800394;4.0;7559;3
800507;4.0;7560;3
800681;4.0;7561;3
801036;4.0;7562;3
803288;4.0;7563;3
803314;4.0;7564;3
803696;4.0;7565;3
804004;4.0;7566;3
804597;4.0;7567;3
805554;4.0;7568;3
805715;4.0;7569;3
805816;4.0;7570;3
807235;4.0;7571;3
807277;4.0;7572;3
807508;4.0;7573;3
807528;4.0;7574;3
807605;4.0;7575;3
807644;4.0;7576;3
808372;4.0;7577;3
808444;4.0;7578;3
809338;4.0;7579;3
809429;4.0;7580;3
809483;4.0;7581;3
809507;4.0;7582;3
809591;4.0;7583;3
809600;4.0;7584;3
811288;4.0;7585;3
811416;4.0;7586;3
811571;4.0;7587;3
811815;4.0;7588;3
811821;4.0;7589;3
812529;4.0;7590;3
812745;4.0;7591;3
812802;4.0;7592;3
813483;4.0;7593;3
813841;4.0;7594;3
813931;4.0;7595;3
813946;4.0;7596;3
814042;4.0;7597;3
815755;4.0;7598;3
816075;4.0;7599;3
816244;4.0;7600;3
816367;4.0;7601;3
817548;4.0;7602;3
820146;4.0;7603;3
823097;4.0;7604;3
824307;4.0;7605;3
730662;4.0;7606;5
731095;4.0;7607;5
731390;4.0;7608;5
732817;4.0;7609;5
732989;4.0;7610;5
733902;4.0;7611;5
737128;4.0;7612;5
737986;4.0;7613;5
738756;4.0;7614;5
739167;4.0;7615;5
743790;4.0;7616;5
744065;4.0;7617;5
744338;4.0;7618;5
744830;4.0;7619;5
792940;4.0;7620;5
793464;4.0;7621;5
793485;4.0;7622;5
795222;4.0;7623;5
795315;4.0;7624;5
795589;4.0;7625;5
798150;4.0;7626;5
800189;4.0;7627;5
800394;4.0;7628;5
800507;4.0;7629;5
803167;4.0;7630;5
803288;4.0;7631;5
803314;4.0;7632;5
803696;4.0;7633;5
804004;4.0;7634;5
804597;4.0;7635;5
805098;4.0;7636;5
805554;4.0;7637;5
805715;4.0;7638;5
806130;4.0;7639;5
807235;4.0;7640;5
807277;4.0;7641;5
807508;4.0;7642;5
807605;4.0;7643;5
808372;4.0;7644;5
808444;4.0;7645;5
809389;4.0;7646;5
809429;4.0;7647;5
809481;4.0;7648;5
809483;4.0;7649;5
809507;4.0;7650;5
809591;4.0;7651;5
809600;4.0;7652;5
811288;4.0;7653;5
811416;4.0;7654;5
811471;4.0;7655;5
811821;4.0;7656;5
812529;4.0;7657;5
812745;4.0;7658;5
812802;4.0;7659;5
813203;4.0;7660;5
813388;4.0;7661;5
813841;4.0;7662;5
813931;4.0;7663;5
813946;4.0;7664;5
814042;4.0;7665;5
814329;4.0;7666;5
815755;4.0;7667;5
816075;4.0;7668;5
816367;4.0;7669;5
817624;4.0;7670;5
820146;4.0;7671;5
823097;4.0;7672;5
824307;4.0;7673;5
729704;4.0;7674;2
732817;4.0;7675;2
732989;4.0;7676;2
733902;4.0;7677;2
734311;4.0;7678;2
737128;4.0;7679;2
737986;4.0;7680;2
738756;4.0;7681;2
739167;4.0;7682;2
739189;4.0;7683;2
744830;4.0;7684;2
792940;4.0;7685;2
793464;4.0;7686;2
793485;4.0;7687;2
795222;4.0;7688;2
795315;4.0;7689;2
795403;4.0;7690;2
798237;4.0;7691;2
800394;4.0;7692;2
800681;4.0;7693;2
803288;4.0;7694;2
803314;4.0;7695;2
803696;4.0;7696;2
804004;4.0;7697;2
804597;4.0;7698;2
805554;4.0;7699;2
805715;4.0;7700;2
805910;4.0;7701;2
807235;4.0;7702;2
807277;4.0;7703;2
807302;4.0;7704;2
807508;4.0;7705;2
807528;4.0;7706;2
807605;4.0;7707;2
807644;4.0;7708;2
809338;4.0;7709;2
809429;4.0;7710;2
809483;4.0;7711;2
809507;4.0;7712;2
809600;4.0;7713;2
811288;4.0;7714;2
811416;4.0;7715;2
811571;4.0;7716;2
811789;4.0;7717;2
811815;4.0;7718;2
811821;4.0;7719;2
812529;4.0;7720;2
812533;4.0;7721;2
812745;4.0;7722;2
812802;4.0;7723;2
813203;4.0;7724;2
813841;4.0;7725;2
813931;4.0;7726;2
813946;4.0;7727;2
814042;4.0;7728;2
815755;4.0;7729;2
816367;4.0;7730;2
817548;4.0;7731;2
817723;4.0;7732;2
820146;4.0;7733;2
823097;4.0;7734;2
824307;4.0;7735;2
382457;4.0;7736;3
382499;4.0;7737;3
383120;4.0;7738;3
383346;4.0;7739;3
386486;4.0;7740;3
386847;4.0;7741;3
387167;4.0;7742;3
388601;4.0;7743;3
390119;4.0;7744;3
412679;4.0;7745;3
414613;4.0;7746;3
414637;4.0;7747;3
415504;4.0;7748;3
417060;4.0;7749;3
417092;4.0;7750;3
417230;4.0;7751;3
418381;4.0;7752;3
419364;4.0;7753;3
421114;4.0;7754;3
422598;4.0;7755;3
422968;4.0;7756;3
423075;4.0;7757;3
423204;4.0;7758;3
423491;4.0;7759;3
423514;4.0;7760;3
423639;4.0;7761;3
423784;4.0;7762;3
423852;4.0;7763;3
423886;4.0;7764;3
424652;4.0;7765;3
432664;4.0;7766;3
432713;4.0;7767;3
433706;4.0;7768;3
433782;4.0;7769;3
434000;4.0;7770;3
434215;4.0;7771;3
434383;4.0;7772;3
434464;4.0;7773;3
434471;4.0;7774;3
435214;4.0;7775;3
436352;4.0;7776;3
436610;4.0;7777;3
436749;4.0;7778;3
437327;4.0;7779;3
437405;4.0;7780;3
438474;4.0;7781;3
438561;4.0;7782;3
438602;4.0;7783;3
438766;4.0;7784;3
439138;4.0;7785;3
439151;4.0;7786;3
439645;4.0;7787;3
439869;4.0;7788;3
440028;4.0;7789;3
440060;4.0;7790;3
440069;4.0;7791;3
440145;4.0;7792;3
440426;4.0;7793;3
440427;4.0;7794;3
440808;4.0;7795;3
441398;4.0;7796;3
443151;4.0;7797;3
443697;4.0;7798;3
444539;4.0;7799;3
445038;4.0;7800;3
445358;4.0;7801;3
445717;4.0;7802;3
445991;4.0;7803;3
446281;4.0;7804;3
446284;4.0;7805;3
446501;4.0;7806;3
446926;4.0;7807;3
446931;4.0;7808;3
448915;4.0;7809;3
448973;4.0;7810;3
449090;4.0;7811;3
449584;4.0;7812;3
450217;4.0;7813;3
450342;4.0;7814;3
451350;4.0;7815;3
451384;4.0;7816;3
451486;4.0;7817;3
451523;4.0;7818;3
451546;4.0;7819;3
451606;4.0;7820;3
452047;4.0;7821;3
452529;4.0;7822;3
452809;4.0;7823;3
453120;4.0;7824;3
453726;4.0;7825;3
454305;4.0;7826;3
454310;4.0;7827;3
454331;4.0;7828;3
454336;4.0;7829;3
454721;4.0;7830;3
454916;4.0;7831;3
454943;4.0;7832;3
455145;4.0;7833;3
455197;4.0;7834;3
455353;4.0;7835;3
455444;4.0;7836;3
455461;4.0;7837;3
455537;4.0;7838;3
455993;4.0;7839;3
456103;4.0;7840;3
456444;4.0;7841;3
456518;4.0;7842;3
456729;4.0;7843;3
456735;4.0;7844;3
456739;4.0;7845;3
458419;4.0;7846;3
458444;4.0;7847;3
458496;4.0;7848;3
458503;4.0;7849;3
458612;4.0;7850;3
458791;4.0;7851;3
458891;4.0;7852;3
460267;4.0;7853;3
382457;4.0;7854;4
382499;4.0;7855;4
383120;4.0;7856;4
383346;4.0;7857;4
386486;4.0;7858;4
386847;4.0;7859;4
387167;4.0;7860;4
388601;4.0;7861;4
390119;4.0;7862;4
412679;4.0;7863;4
413450;4.0;7864;4
414363;4.0;7865;4
414613;4.0;7866;4
414637;4.0;7867;4
415504;4.0;7868;4
415773;4.0;7869;4
417060;4.0;7870;4
417092;4.0;7871;4
417230;4.0;7872;4
417862;4.0;7873;4
418381;4.0;7874;4
419364;4.0;7875;4
420797;4.0;7876;4
421114;4.0;7877;4
422307;4.0;7878;4
422598;4.0;7879;4
422968;4.0;7880;4
423075;4.0;7881;4
423204;4.0;7882;4
423491;4.0;7883;4
423514;4.0;7884;4
423639;4.0;7885;4
423886;4.0;7886;4
424652;4.0;7887;4
425022;4.0;7888;4
432664;4.0;7889;4
432713;4.0;7890;4
433706;4.0;7891;4
433782;4.0;7892;4
433837;4.0;7893;4
434000;4.0;7894;4
434215;4.0;7895;4
434383;4.0;7896;4
434464;4.0;7897;4
434471;4.0;7898;4
435214;4.0;7899;4
436352;4.0;7900;4
436610;4.0;7901;4
436749;4.0;7902;4
437327;4.0;7903;4
437405;4.0;7904;4
438474;4.0;7905;4
438561;4.0;7906;4
438602;4.0;7907;4
438766;4.0;7908;4
439138;4.0;7909;4
439151;4.0;7910;4
439645;4.0;7911;4
439869;4.0;7912;4
440028;4.0;7913;4
440060;4.0;7914;4
440069;4.0;7915;4
440145;4.0;7916;4
440426;4.0;7917;4
440427;4.0;7918;4
440808;4.0;7919;4
441398;4.0;7920;4
442645;4.0;7921;4
443151;4.0;7922;4
443697;4.0;7923;4
444539;4.0;7924;4
445038;4.0;7925;4
445358;4.0;7926;4
445717;4.0;7927;4
445991;4.0;7928;4
446281;4.0;7929;4
446926;4.0;7930;4
447748;4.0;7931;4
447986;4.0;7932;4
448915;4.0;7933;4
448973;4.0;7934;4
449090;4.0;7935;4
449515;4.0;7936;4
449584;4.0;7937;4
450100;4.0;7938;4
450217;4.0;7939;4
450342;4.0;7940;4
451085;4.0;7941;4
451384;4.0;7942;4
451486;4.0;7943;4
452047;4.0;7944;4
452396;4.0;7945;4
452809;4.0;7946;4
453120;4.0;7947;4
453779;4.0;7948;4
454305;4.0;7949;4
454310;4.0;7950;4
454331;4.0;7951;4
454336;4.0;7952;4
454916;4.0;7953;4
454943;4.0;7954;4
455145;4.0;7955;4
455197;4.0;7956;4
455353;4.0;7957;4
455444;4.0;7958;4
455461;4.0;7959;4
455537;4.0;7960;4
455993;4.0;7961;4
456103;4.0;7962;4
456444;4.0;7963;4
456518;4.0;7964;4
456729;4.0;7965;4
456735;4.0;7966;4
456739;4.0;7967;4
456777;4.0;7968;4
458419;4.0;7969;4
458503;4.0;7970;4
458556;4.0;7971;4
458612;4.0;7972;4
458791;4.0;7973;4
458891;4.0;7974;4
458962;4.0;7975;4
460267;4.0;7976;4
382457;4.0;7977;2
382499;4.0;7978;2
383033;4.0;7979;2
383120;4.0;7980;2
383346;4.0;7981;2
386486;4.0;7982;2
386847;4.0;7983;2
387167;4.0;7984;2
388601;4.0;7985;2
390119;4.0;7986;2
412679;4.0;7987;2
414363;4.0;7988;2
414637;4.0;7989;2
415504;4.0;7990;2
417060;4.0;7991;2
417092;4.0;7992;2
418381;4.0;7993;2
419364;4.0;7994;2
419814;4.0;7995;2
420663;4.0;7996;2
420797;4.0;7997;2
420805;4.0;7998;2
420894;4.0;7999;2
421114;4.0;8000;2
422598;4.0;8001;2
422968;4.0;8002;2
423075;4.0;8003;2
423204;4.0;8004;2
423491;4.0;8005;2
423514;4.0;8006;2
423639;4.0;8007;2
423736;4.0;8008;2
423886;4.0;8009;2
424252;4.0;8010;2
424652;4.0;8011;2
432664;4.0;8012;2
433706;4.0;8013;2
433782;4.0;8014;2
434383;4.0;8015;2
434464;4.0;8016;2
434471;4.0;8017;2
435214;4.0;8018;2
435300;4.0;8019;2
436610;4.0;8020;2
437327;4.0;8021;2
437405;4.0;8022;2
438474;4.0;8023;2
438561;4.0;8024;2
438766;4.0;8025;2
439138;4.0;8026;2
439151;4.0;8027;2
439304;4.0;8028;2
439645;4.0;8029;2
439869;4.0;8030;2
439956;4.0;8031;2
440028;4.0;8032;2
440060;4.0;8033;2
440069;4.0;8034;2
440426;4.0;8035;2
440427;4.0;8036;2
