ID;Visit#Daypart;Fact_Visit_Daypart_ID;Daypart_ID
780763;10.0;11293;5
787949;10.0;11294;5
790548;10.0;11295;5
790945;10.0;11296;5
793056;10.0;11297;5
794587;10.0;11298;5
795370;10.0;11299;5
797336;10.0;11300;5
805964;10.0;11301;5
807771;10.0;11302;5
807987;10.0;11303;5
810245;10.0;11304;5
811821;10.0;11305;5
812119;10.0;11306;5
812388;10.0;11307;5
812533;10.0;11308;5
813936;10.0;11309;5
813948;10.0;11310;5
815099;10.0;11311;5
815755;10.0;11312;5
816350;10.0;11313;5
817847;10.0;11314;5
818248;10.0;11315;5
820142;10.0;11316;5
824772;10.0;11317;5
824912;10.0;11318;5
826369;10.0;11319;5
827008;10.0;11320;5
827430;10.0;11321;5
827896;10.0;11322;5
828604;10.0;11323;5
828605;10.0;11324;5
829707;10.0;11325;5
830064;10.0;11326;5
833332;10.0;11327;5
834742;10.0;11328;5
836202;10.0;11329;5
837756;10.0;11330;5
837898;10.0;11331;5
843068;10.0;11332;5
843191;10.0;11333;5
843391;10.0;11334;5
847524;10.0;11335;5
854834;10.0;11336;5
89616;10.0;11337;2
91855;10.0;11338;2
92690;10.0;11339;2
107629;10.0;11340;2
109223;10.0;11341;2
110430;10.0;11342;2
111458;10.0;11343;2
111872;10.0;11344;2
119151;10.0;11345;2
119598;10.0;11346;2
120124;10.0;11347;2
121677;10.0;11348;2
122222;10.0;11349;2
122252;10.0;11350;2
123258;10.0;11351;2
125319;10.0;11352;2
127416;10.0;11353;2
127420;10.0;11354;2
127601;10.0;11355;2
131591;10.0;11356;2
132973;10.0;11357;2
133896;10.0;11358;2
134340;10.0;11359;2
134537;10.0;11360;2
134715;10.0;11361;2
134743;10.0;11362;2
134798;10.0;11363;2
134811;10.0;11364;2
134833;10.0;11365;2
134968;10.0;11366;2
135182;10.0;11367;2
135198;10.0;11368;2
135285;10.0;11369;2
135289;10.0;11370;2
135442;10.0;11371;2
135485;10.0;11372;2
135489;10.0;11373;2
135520;10.0;11374;2
135554;10.0;11375;2
137858;10.0;11376;2
137981;10.0;11377;2
138101;10.0;11378;2
138168;10.0;11379;2
138282;10.0;11380;2
138285;10.0;11381;2
138309;10.0;11382;2
138656;10.0;11383;2
138726;10.0;11384;2
139172;10.0;11385;2
140391;10.0;11386;2
141271;10.0;11387;2
141307;10.0;11388;2
346925;10.0;11389;2
351109;10.0;11390;2
362412;10.0;11391;2
389257;10.0;11392;2
389454;10.0;11393;2
389770;10.0;11394;2
415473;10.0;11395;2
433981;10.0;11396;2
439432;10.0;11397;2
439949;10.0;11398;2
451938;10.0;11399;2
460367;10.0;11400;2
729880;10.0;11401;2
730804;10.0;11402;2
757600;10.0;11403;2
758407;10.0;11404;2
758827;10.0;11405;2
760937;10.0;11406;2
761182;10.0;11407;2
777873;10.0;11408;2
780513;10.0;11409;2
789398;10.0;11410;2
790830;10.0;11411;2
790945;10.0;11412;2
792580;10.0;11413;2
793176;10.0;11414;2
794533;10.0;11415;2
795151;10.0;11416;2
799079;10.0;11417;2
806785;10.0;11418;2
807528;10.0;11419;2
811925;10.0;11420;2
812472;10.0;11421;2
813765;10.0;11422;2
813857;10.0;11423;2
815960;10.0;11424;2
816602;10.0;11425;2
816928;10.0;11426;2
818412;10.0;11427;2
826324;10.0;11428;2
826628;10.0;11429;2
826689;10.0;11430;2
826709;10.0;11431;2
827845;10.0;11432;2
828324;10.0;11433;2
836716;10.0;11434;2
836736;10.0;11435;2
842262;10.0;11436;2
107298;10.0;11437;3
112060;10.0;11438;3
112468;10.0;11439;3
116791;10.0;11440;3
118214;10.0;11441;3
119406;10.0;11442;3
120604;10.0;11443;3
121686;10.0;11444;3
122079;10.0;11445;3
133405;10.0;11446;3
134898;10.0;11447;3
140059;10.0;11448;3
140231;10.0;11449;3
441978;10.0;11450;3
745581;10.0;11451;1
747410;10.0;11452;1
747766;10.0;11453;1
794181;10.0;11454;3
823913;10.0;11455;3
827436;10.0;11456;3
827894;10.0;11457;3
834620;10.0;11458;3
836372;10.0;11459;3
843111;10.0;11460;3
843322;10.0;11461;3
843391;10.0;11462;3
113661;6.0;11463;3
118768;6.0;11464;3
118938;6.0;11465;3
120798;6.0;11466;3
121688;6.0;11467;3
132626;6.0;11468;3
132944;6.0;11469;3
134957;6.0;11470;3
136523;6.0;11471;3
137866;6.0;11472;3
138114;6.0;11473;3
138446;6.0;11474;3
138587;6.0;11475;3
138753;6.0;11476;3
389115;6.0;11477;3
411681;6.0;11478;3
430337;6.0;11479;3
442655;6.0;11480;3
445173;6.0;11481;3
733740;6.0;11482;3
818302;6.0;11483;3
820152;6.0;11484;3
826698;6.0;11485;3
828516;6.0;11486;3
828967;6.0;11487;3
829260;6.0;11488;3
830035;6.0;11489;3
835047;6.0;11490;3
105009;6.0;11491;4
112028;6.0;11492;4
112339;6.0;11493;4
117698;6.0;11494;4
118266;6.0;11495;4
118813;6.0;11496;4
119050;6.0;11497;4
120128;6.0;11498;4
120631;6.0;11499;4
125735;6.0;11500;4
132626;6.0;11501;4
132949;6.0;11502;4
132955;6.0;11503;4
132956;6.0;11504;4
134725;6.0;11505;4
134772;6.0;11506;4
134825;6.0;11507;4
134851;6.0;11508;4
135202;6.0;11509;4
135473;6.0;11510;4
138104;6.0;11511;4
138543;6.0;11512;4
138842;6.0;11513;4
140138;6.0;11514;4
140140;6.0;11515;4
140238;6.0;11516;4
140292;6.0;11517;4
140341;6.0;11518;4
360588;6.0;11519;4
361483;6.0;11520;4
377786;6.0;11521;4
379818;6.0;11522;4
381897;6.0;11523;4
382494;6.0;11524;4
433450;6.0;11525;4
435168;6.0;11526;4
435169;6.0;11527;4
440517;6.0;11528;4
444077;6.0;11529;4
448221;6.0;11530;4
449059;6.0;11531;4
450170;6.0;11532;4
450873;6.0;11533;4
451858;6.0;11534;4
454336;6.0;11535;4
454422;6.0;11536;4
454793;6.0;11537;4
456668;6.0;11538;4
460226;6.0;11539;4
744338;6.0;11540;4
752187;6.0;11541;4
756395;6.0;11542;4
781753;6.0;11543;4
792588;6.0;11544;4
808486;6.0;11545;4
808693;6.0;11546;4
812784;6.0;11547;4
813606;6.0;11548;4
813860;6.0;11549;4
814741;6.0;11550;4
818327;6.0;11551;4
824105;6.0;11552;4
825020;6.0;11553;4
826449;6.0;11554;4
834317;6.0;11555;4
836026;6.0;11556;4
836195;6.0;11557;4
97507;6.0;11558;5
98114;6.0;11559;5
101977;6.0;11560;5
103847;6.0;11561;5
104301;6.0;11562;5
109172;6.0;11563;5
111405;6.0;11564;5
112543;6.0;11565;5
113940;6.0;11566;5
116007;6.0;11567;5
117644;6.0;11568;5
117698;6.0;11569;5
118266;6.0;11570;5
124557;6.0;11571;5
134802;6.0;11572;5
134851;6.0;11573;5
137866;6.0;11574;5
138115;6.0;11575;5
138122;6.0;11576;5
138285;6.0;11577;5
138433;6.0;11578;5
138621;6.0;11579;5
139006;6.0;11580;5
140238;6.0;11581;5
358029;6.0;11582;5
359144;6.0;11583;5
365525;6.0;11584;5
379368;6.0;11585;5
380319;6.0;11586;5
396119;6.0;11587;5
398193;6.0;11588;5
407137;6.0;11589;5
411818;6.0;11590;5
415469;6.0;11591;5
434078;6.0;11592;5
434502;6.0;11593;5
441905;6.0;11594;5
448832;6.0;11595;5
449270;6.0;11596;5
451240;6.0;11597;5
451426;6.0;11598;5
454567;6.0;11599;5
457338;6.0;11600;5
458123;6.0;11601;5
458577;6.0;11602;5
459706;6.0;11603;5
727650;6.0;11604;5
731668;6.0;11605;5
744065;6.0;11606;5
744137;6.0;11607;5
747411;6.0;11608;5
752734;6.0;11609;5
756044;6.0;11610;5
781168;6.0;11611;5
793579;6.0;11612;5
794818;6.0;11613;5
800630;6.0;11614;5
800816;6.0;11615;5
804497;6.0;11616;5
804975;6.0;11617;5
806130;6.0;11618;5
811652;6.0;11619;5
812697;6.0;11620;5
813860;6.0;11621;5
820014;6.0;11622;5
821409;6.0;11623;5
826710;6.0;11624;5
830044;6.0;11625;5
831752;6.0;11626;5
834833;6.0;11627;5
836496;6.0;11628;5
838964;6.0;11629;5
845858;6.0;11630;5
846873;6.0;11631;5
852806;6.0;11632;5
852907;6.0;11633;5
98081;6.0;11634;2
100512;6.0;11635;2
102991;6.0;11636;2
106578;6.0;11637;2
106591;6.0;11638;2
108899;6.0;11639;2
111605;6.0;11640;2
111875;6.0;11641;2
112468;6.0;11642;2
113105;6.0;11643;2
117644;6.0;11644;2
117698;6.0;11645;2
118266;6.0;11646;2
118768;6.0;11647;2
118813;6.0;11648;2
118938;6.0;11649;2
119540;6.0;11650;2
121688;6.0;11651;2
132282;6.0;11652;2
133613;6.0;11653;2
134273;6.0;11654;2
134808;6.0;11655;2
134820;6.0;11656;2
134851;6.0;11657;2
134909;6.0;11658;2
134912;6.0;11659;2
135201;6.0;11660;2
136522;6.0;11661;2
137868;6.0;11662;2
137950;6.0;11663;2
137951;6.0;11664;2
138494;6.0;11665;2
138714;6.0;11666;2
138842;6.0;11667;2
140238;6.0;11668;2
140320;6.0;11669;2
348226;6.0;11670;2
369143;6.0;11671;2
369496;6.0;11672;2
375504;6.0;11673;2
390440;6.0;11674;2
398241;6.0;11675;2
399423;6.0;11676;2
401474;6.0;11677;2
406482;6.0;11678;2
409637;6.0;11679;2
410856;6.0;11680;2
414363;6.0;11681;2
415350;6.0;11682;2
415475;6.0;11683;2
417316;6.0;11684;2
419113;6.0;11685;2
419114;6.0;11686;2
419118;6.0;11687;2
420656;6.0;11688;2
424224;6.0;11689;2
431804;6.0;11690;2
437241;6.0;11691;2
441048;6.0;11692;2
441700;6.0;11693;2
441910;6.0;11694;2
442645;6.0;11695;2
449473;6.0;11696;2
451880;6.0;11697;2
452650;6.0;11698;2
458556;6.0;11699;2
459120;6.0;11700;2
460226;6.0;11701;2
462776;6.0;11702;2
729216;6.0;11703;2
734112;6.0;11704;2
742657;6.0;11705;2
744391;6.0;11706;2
759284;6.0;11707;2
769107;6.0;11708;2
771940;6.0;11709;2
774936;6.0;11710;2
778133;6.0;11711;2
780630;6.0;11712;2
783867;6.0;11713;2
800208;6.0;11714;2
802466;6.0;11715;2
810300;6.0;11716;2
814318;6.0;11717;2
816095;6.0;11718;2
816116;6.0;11719;2
818047;6.0;11720;2
818327;6.0;11721;2
821225;6.0;11722;2
824578;6.0;11723;2
824734;6.0;11724;2
825665;6.0;11725;2
826481;6.0;11726;2
826601;6.0;11727;2
827906;6.0;11728;2
836142;6.0;11729;2
838115;6.0;11730;2
842192;6.0;11731;2
850241;6.0;11732;2
856198;6.0;11733;2
106499;4.0;11734;2
112042;4.0;11735;4
140232;4.0;11736;3
357745;4.0;11737;5
358635;4.0;11738;5
360513;4.0;11739;5
361811;4.0;11740;5
364345;4.0;11741;5
364511;4.0;11742;5
364678;4.0;11743;3
366883;4.0;11744;5
368460;4.0;11745;5
368681;4.0;11746;5
369145;4.0;11747;5
369161;4.0;11748;3
370869;4.0;11749;3
370870;4.0;11750;5
371754;4.0;11751;3
379869;4.0;11752;3
381389;4.0;11753;3
381391;4.0;11754;3
381396;4.0;11755;3
382218;4.0;11756;5
383557;4.0;11757;5
386287;4.0;11758;5
389770;4.0;11759;5
389783;4.0;11760;5
393609;4.0;11761;3
402685;4.0;11762;5
404592;4.0;11763;5
404593;4.0;11764;5
404596;4.0;11765;3
404759;4.0;11766;5
409396;4.0;11767;5
410851;4.0;11768;3
410857;4.0;11769;3
410862;4.0;11770;3
410865;4.0;11771;3
411795;4.0;11772;3
411797;4.0;11773;3
411800;4.0;11774;3
414171;4.0;11775;3
416333;4.0;11776;3
435383;4.0;11777;3
438982;4.0;11778;5
439017;4.0;11779;5
439947;4.0;11780;5
440504;4.0;11781;3
440987;4.0;11782;3
442252;4.0;11783;3
447984;4.0;11784;5
448989;4.0;11785;5
449504;4.0;11786;3
449797;4.0;11787;5
449897;4.0;11788;3
451475;4.0;11789;5
451851;4.0;11790;3
454544;4.0;11791;5
456857;4.0;11792;3
347591;4.0;11793;4
349553;4.0;11794;4
350491;4.0;11795;4
358483;4.0;11796;4
364345;4.0;11797;4
365472;4.0;11798;4
365681;4.0;11799;4
367355;4.0;11800;4
368481;4.0;11801;4
368681;4.0;11802;4
371496;4.0;11803;4
372557;4.0;11804;4
375271;4.0;11805;4
377784;4.0;11806;4
382702;4.0;11807;4
386289;4.0;11808;4
386296;4.0;11809;4
386550;4.0;11810;4
391111;4.0;11811;4
392032;4.0;11812;4
392546;4.0;11813;4
393064;4.0;11814;4
394254;4.0;11815;4
394516;4.0;11816;4
395037;4.0;11817;4
395040;4.0;11818;4
398196;4.0;11819;4
399443;4.0;11820;4
399751;4.0;11821;4
401625;4.0;11822;4
407372;4.0;11823;4
409784;4.0;11824;4
410859;4.0;11825;4
411815;4.0;11826;4
411967;4.0;11827;4
412659;4.0;11828;4
415827;4.0;11829;4
416165;4.0;11830;4
416459;4.0;11831;4
421367;4.0;11832;4
431617;4.0;11833;4
435969;4.0;11834;4
435970;4.0;11835;4
437249;4.0;11836;4
439068;4.0;11837;4
440614;4.0;11838;4
441070;4.0;11839;4
441349;4.0;11840;4
441959;4.0;11841;4
442834;4.0;11842;4
443726;4.0;11843;4
445104;4.0;11844;4
445210;4.0;11845;4
446369;4.0;11846;4
449019;4.0;11847;4
449032;4.0;11848;4
449503;4.0;11849;4
449622;4.0;11850;4
450171;4.0;11851;4
451340;4.0;11852;4
451909;4.0;11853;4
453619;4.0;11854;4
453659;4.0;11855;4
453737;4.0;11856;4
454752;4.0;11857;4
454803;4.0;11858;4
458101;4.0;11859;4
458253;4.0;11860;4
462884;4.0;11861;4
345853;4.0;11862;2
351110;4.0;11863;2
351115;4.0;11864;2
353618;4.0;11865;2
358484;4.0;11866;2
359876;4.0;11867;2
360513;4.0;11868;2
361515;4.0;11869;2
362829;4.0;11870;2
366266;4.0;11871;2
367997;4.0;11872;2
368201;4.0;11873;2
368655;4.0;11874;2
368694;4.0;11875;2
369161;4.0;11876;2
370422;4.0;11877;2
370954;4.0;11878;2
371873;4.0;11879;2
372416;4.0;11880;2
373248;4.0;11881;2
374856;4.0;11882;2
376176;4.0;11883;2
380213;4.0;11884;2
382221;4.0;11885;2
384922;4.0;11886;2
386288;4.0;11887;2
392013;4.0;11888;2
394599;4.0;11889;2
394613;4.0;11890;2
398812;4.0;11891;2
399392;4.0;11892;2
399409;4.0;11893;2
399410;4.0;11894;2
399418;4.0;11895;2
399419;4.0;11896;2
399751;4.0;11897;2
399970;4.0;11898;2
403592;4.0;11899;2
405137;4.0;11900;2
405667;4.0;11901;2
405699;4.0;11902;2
411662;4.0;11903;2
411663;4.0;11904;2
411801;4.0;11905;2
412342;4.0;11906;2
412498;4.0;11907;2
413832;4.0;11908;2
414172;4.0;11909;2
414173;4.0;11910;2
414174;4.0;11911;2
415400;4.0;11912;2
415827;4.0;11913;2
415973;4.0;11914;2
416334;4.0;11915;2
418571;4.0;11916;2
418685;4.0;11917;2
419208;4.0;11918;2
425932;4.0;11919;2
430299;4.0;11920;2
430709;4.0;11921;2
431627;4.0;11922;2
432428;4.0;11923;2
432429;4.0;11924;2
433237;4.0;11925;2
434849;4.0;11926;2
435109;4.0;11927;2
435972;4.0;11928;2
436159;4.0;11929;2
436263;4.0;11930;2
436686;4.0;11931;2
438019;4.0;11932;2
438157;4.0;11933;2
438216;4.0;11934;2
438404;4.0;11935;2
439052;4.0;11936;2
439068;4.0;11937;2
439073;4.0;11938;2
439685;4.0;11939;2
439952;4.0;11940;2
439964;4.0;11941;2
441058;4.0;11942;2
441310;4.0;11943;2
441349;4.0;11944;2
441655;4.0;11945;2
441752;4.0;11946;2
441943;4.0;11947;2
442129;4.0;11948;2
442837;4.0;11949;2
445606;4.0;11950;2
445699;4.0;11951;2
445986;4.0;11952;2
446729;4.0;11953;2
447702;4.0;11954;2
447753;4.0;11955;2
448689;4.0;11956;2
449328;4.0;11957;2
449459;4.0;11958;2
449897;4.0;11959;2
449996;4.0;11960;2
450379;4.0;11961;2
451390;4.0;11962;2
451391;4.0;11963;2
451438;4.0;11964;2
451540;4.0;11965;2
451853;4.0;11966;2
451902;4.0;11967;2
451916;4.0;11968;2
452332;4.0;11969;2
452488;4.0;11970;2
453176;4.0;11971;2
453568;4.0;11972;2
453885;4.0;11973;2
454102;4.0;11974;2
454751;4.0;11975;2
454918;4.0;11976;2
455418;4.0;11977;2
455806;4.0;11978;2
455825;4.0;11979;2
456381;4.0;11980;2
457601;4.0;11981;2
457637;4.0;11982;2
457714;4.0;11983;2
458164;4.0;11984;2
459244;4.0;11985;2
459935;4.0;11986;2
460007;4.0;11987;2
460442;4.0;11988;2
460451;4.0;11989;2
91854;8.0;11990;2
93183;8.0;11991;2
108258;8.0;11992;2
109951;8.0;11993;2
116068;8.0;11994;2
117706;8.0;11995;2
118403;8.0;11996;2
119050;8.0;11997;2
119546;8.0;11998;2
120399;8.0;11999;2
120626;8.0;12000;2
127602;8.0;12001;2
127604;8.0;12002;2
131567;8.0;12003;2
134992;8.0;12004;2
135007;8.0;12005;2
135179;8.0;12006;2
135460;8.0;12007;2
138104;8.0;12008;2
138534;8.0;12009;2
138829;8.0;12010;2
138838;8.0;12011;2
138840;8.0;12012;2
138866;8.0;12013;2
139619;8.0;12014;2
141305;8.0;12015;2
366447;8.0;12016;2
367367;8.0;12017;2
382223;8.0;12018;2
386527;8.0;12019;2
389255;8.0;12020;2
389784;8.0;12021;2
390984;8.0;12022;2
396941;8.0;12023;2
398783;8.0;12024;2
411456;8.0;12025;2
415474;8.0;12026;2
436154;8.0;12027;2
441904;8.0;12028;2
443636;8.0;12029;2
445884;8.0;12030;2
449133;8.0;12031;2
449556;8.0;12032;2
450499;8.0;12033;2
452396;8.0;12034;2
452926;8.0;12035;2
457245;8.0;12036;2
459635;8.0;12037;2
459877;8.0;12038;2
729919;8.0;12039;2
730994;8.0;12040;2
737459;8.0;12041;2
737464;8.0;12042;2
743669;8.0;12043;2
748020;8.0;12044;2
749417;8.0;12045;2
777775;8.0;12046;2
779039;8.0;12047;2
792148;8.0;12048;2
792976;8.0;12049;2
794258;8.0;12050;2
797914;8.0;12051;2
798834;8.0;12052;2
802861;8.0;12053;2
803720;8.0;12054;2
805699;8.0;12055;2
805993;8.0;12056;2
806625;8.0;12057;2
808537;8.0;12058;2
809144;8.0;12059;2
810090;8.0;12060;2
815854;8.0;12061;2
816241;8.0;12062;2
820280;8.0;12063;2
825512;8.0;12064;2
828892;8.0;12065;2
829250;8.0;12066;2
836195;8.0;12067;2
837884;8.0;12068;2
838742;8.0;12069;2
839012;8.0;12070;2
840190;8.0;12071;2
845847;8.0;12072;2
845881;8.0;12073;2
846088;8.0;12074;2
849673;8.0;12075;2
856609;8.0;12076;2
859707;8.0;12077;2
91855;8.0;12078;4
93168;8.0;12079;4
101928;8.0;12080;5
102928;8.0;12081;4
102930;8.0;12082;5
102930;8.0;12083;4
106559;8.0;12084;5
109222;8.0;12085;4
110052;8.0;12086;4
111434;8.0;12087;5
112130;8.0;12088;4
112181;8.0;12089;3
112522;8.0;12090;5
113581;8.0;12091;5
115933;8.0;12092;5
118274;8.0;12093;4
118398;8.0;12094;4
119277;8.0;12095;4
120919;8.0;12096;4
121002;8.0;12097;3
121489;8.0;12098;4
124195;8.0;12099;5
127603;8.0;12100;4
131567;8.0;12101;3
132628;8.0;12102;3
132949;8.0;12103;5
134822;8.0;12104;4
134835;8.0;12105;4
135460;8.0;12106;4
137962;8.0;12107;4
138117;8.0;12108;5
138119;8.0;12109;5
138297;8.0;12110;5
138355;8.0;12111;4
138451;8.0;12112;4
138612;8.0;12113;5
138703;8.0;12114;5
139210;8.0;12115;4
140359;8.0;12116;5
344634;8.0;12117;5
347592;8.0;12118;4
359150;8.0;12119;4
367174;8.0;12120;5
367357;8.0;12121;5
379371;8.0;12122;4
382171;8.0;12123;5
383033;8.0;12124;5
389424;8.0;12125;4
390576;8.0;12126;4
391973;8.0;12127;4
404509;8.0;12128;4
414613;8.0;12129;5
418070;8.0;12130;4
425950;8.0;12131;4
432640;8.0;12132;5
437273;8.0;12133;4
437274;8.0;12134;5
437859;8.0;12135;5
439951;8.0;12136;4
440000;8.0;12137;5
444823;8.0;12138;4
447415;8.0;12139;5
450499;8.0;12140;4
454962;8.0;12141;5
458251;8.0;12142;5
458280;8.0;12143;4
459636;8.0;12144;5
459877;8.0;12145;4
731107;8.0;12146;4
751086;8.0;12147;3
776783;8.0;12148;4
784079;8.0;12149;4
801249;8.0;12150;5
803453;8.0;12151;5
804081;8.0;12152;5
805910;8.0;12153;5
806625;8.0;12154;4
807818;8.0;12155;5
807823;8.0;12156;4
811906;8.0;12157;4
813923;8.0;12158;4
814453;8.0;12159;4
814825;8.0;12160;4
820118;8.0;12161;4
820345;8.0;12162;5
821433;8.0;12163;5
822980;8.0;12164;5
826132;8.0;12165;5
826690;8.0;12166;4
827153;8.0;12167;5
827245;8.0;12168;5
827863;8.0;12169;3
827900;8.0;12170;3
829872;8.0;12171;5
831354;8.0;12172;4
832053;8.0;12173;3
836554;8.0;12174;4
837884;8.0;12175;4
845497;8.0;12176;4
845871;8.0;12177;3
97076;7.0;12178;2
101920;7.0;12179;2
107749;7.0;12180;5
108983;7.0;12181;5
108983;7.0;12182;4
109919;7.0;12183;4
110392;7.0;12184;4
110409;7.0;12185;2
110421;7.0;12186;3
112130;7.0;12187;2
113581;7.0;12188;3
116686;7.0;12189;4
116764;7.0;12190;3
117644;7.0;12191;3
118278;7.0;12192;2
118343;7.0;12193;4
118403;7.0;12194;4
118768;7.0;12195;5
118938;7.0;12196;4
119050;7.0;12197;3
119330;7.0;12198;2
120626;7.0;12199;3
120798;7.0;12200;4
120919;7.0;12201;5
121002;7.0;12202;2
121002;7.0;12203;4
121129;7.0;12204;2
121676;7.0;12205;4
121686;7.0;12206;2
121686;7.0;12207;4
121688;7.0;12208;4
121691;7.0;12209;4
122222;7.0;12210;4
123433;7.0;12211;4
124223;7.0;12212;5
127419;7.0;12213;5
127602;7.0;12214;4
132628;7.0;12215;5
134139;7.0;12216;2
134725;7.0;12217;2
134729;7.0;12218;2
134729;7.0;12219;4
134743;7.0;12220;5
134772;7.0;12221;2
134802;7.0;12222;4
134808;7.0;12223;5
134835;7.0;12224;3
134866;7.0;12225;2
135100;7.0;12226;5
135179;7.0;12227;4
135256;7.0;12228;5
135589;7.0;12229;2
137850;7.0;12230;3
137868;7.0;12231;5
138105;7.0;12232;3
138337;7.0;12233;3
138636;7.0;12234;2
138716;7.0;12235;3
138750;7.0;12236;5
138843;7.0;12237;2
139099;7.0;12238;4
140240;7.0;12239;3
140319;7.0;12240;4
141437;7.0;12241;2
141597;7.0;12242;2
346924;7.0;12243;5
358031;7.0;12244;2
358485;7.0;12245;2
359149;7.0;12246;5
359383;7.0;12247;2
360588;7.0;12248;5
361482;7.0;12249;5
373000;7.0;12250;3
373376;7.0;12251;5
382607;7.0;12252;5
383045;7.0;12253;4
385283;7.0;12254;5
386551;7.0;12255;4
389206;7.0;12256;2
392023;7.0;12257;2
393422;7.0;12258;4
394581;7.0;12259;2
411992;7.0;12260;2
412325;7.0;12261;2
415202;7.0;12262;3
416459;7.0;12263;2
423852;7.0;12264;4
430445;7.0;12265;4
433667;7.0;12266;4
433945;7.0;12267;5
434330;7.0;12268;2
435166;7.0;12269;2
437316;7.0;12270;2
438978;7.0;12271;4
442836;7.0;12272;4
442854;7.0;12273;5
449500;7.0;12274;2
451863;7.0;12275;2
451863;7.0;12276;4
454424;7.0;12277;5
456689;7.0;12278;4
456799;7.0;12279;5
457214;7.0;12280;4
457245;7.0;12281;4
459054;7.0;12282;2
460096;7.0;12283;2
734990;7.0;12284;2
737867;7.0;12285;2
737867;7.0;12286;5
742522;7.0;12287;5
744137;7.0;12288;2
744137;7.0;12289;4
748242;7.0;12290;2
751422;7.0;12291;2
752187;7.0;12292;5
753476;7.0;12293;5
753540;7.0;12294;5
753962;7.0;12295;5
757084;7.0;12296;2
757084;7.0;12297;5
757182;7.0;12298;2
757182;7.0;12299;4
771164;7.0;12300;2
777873;7.0;12301;4
778146;7.0;12302;2
780024;7.0;12303;4
780531;7.0;12304;2
784329;7.0;12305;5
789781;7.0;12306;4
797476;7.0;12307;2
801071;7.0;12308;5
805732;7.0;12309;5
806713;7.0;12310;5
810710;7.0;12311;5
810710;7.0;12312;4
810883;7.0;12313;2
810883;7.0;12314;4
811496;7.0;12315;5
813465;7.0;12316;2
814630;7.0;12317;5
816095;7.0;12318;4
826750;7.0;12319;4
827900;7.0;12320;2
828910;7.0;12321;4
837831;7.0;12322;5
841310;7.0;12323;4
841379;7.0;12324;4
845858;7.0;12325;2
846873;7.0;12326;4
849343;7.0;12327;4
97203;30.0;12328;5
98115;30.0;12329;4
101539;30.0;12330;5
107622;30.0;12331;2
110417;30.0;12332;2
110588;30.0;12333;5
112193;30.0;12334;5
112438;30.0;12335;5
112517;30.0;12336;3
113075;30.0;12337;5
115345;30.0;12338;5
115346;30.0;12339;5
115905;30.0;12340;5
116023;30.0;12341;4
116028;30.0;12342;5
116042;30.0;12343;5
116187;30.0;12344;5
116189;30.0;12345;5
116743;30.0;12346;5
116791;30.0;12347;4
116827;30.0;12348;5
117219;30.0;12349;5
117354;30.0;12350;5
117355;30.0;12351;5
117405;30.0;12352;5
117976;30.0;12353;4
118238;30.0;12354;2
119109;30.0;12355;4
119216;30.0;12356;5
119278;30.0;12357;4
123110;30.0;12358;5
123859;30.0;12359;5
125737;30.0;12360;4
127248;30.0;12361;4
133386;30.0;12362;5
133390;30.0;12363;5
133394;30.0;12364;5
133409;30.0;12365;2
133890;30.0;12366;2
134006;30.0;12367;2
134007;30.0;12368;2
134272;30.0;12369;5
134477;30.0;12370;5
134878;30.0;12371;5
135093;30.0;12372;5
135538;30.0;12373;5
135545;30.0;12374;5
135866;30.0;12375;4
135874;30.0;12376;5
135905;30.0;12377;2
136128;30.0;12378;5
137857;30.0;12379;2
138134;30.0;12380;5
138136;30.0;12381;5
138137;30.0;12382;5
138489;30.0;12383;4
138724;30.0;12384;4
138830;30.0;12385;2
138831;30.0;12386;2
138932;30.0;12387;4
140253;30.0;12388;2
141436;30.0;12389;2
727642;30.0;12390;4
731141;30.0;12391;2
736404;30.0;12392;5
738349;30.0;12393;5
739189;30.0;12394;2
740773;30.0;12395;2
761354;30.0;12396;5
770420;30.0;12397;2
792855;30.0;12398;4
793475;30.0;12399;5
795613;30.0;12400;5
798171;30.0;12401;5
798521;30.0;12402;4
800394;30.0;12403;4
804601;30.0;12404;4
805554;30.0;12405;5
805917;30.0;12406;4
805936;30.0;12407;4
806213;30.0;12408;2
807657;30.0;12409;4
808085;30.0;12410;5
808699;30.0;12411;5
809679;30.0;12412;4
810168;30.0;12413;2
811179;30.0;12414;5
811213;30.0;12415;2
812179;30.0;12416;5
815685;30.0;12417;2
815689;30.0;12418;5
816088;30.0;12419;2
816088;30.0;12420;4
816581;30.0;12421;3
817562;30.0;12422;5
818118;30.0;12423;5
820298;30.0;12424;2
820298;30.0;12425;5
823540;30.0;12426;2
826278;30.0;12427;4
826487;30.0;12428;2
827763;30.0;12429;5
827895;30.0;12430;5
828677;30.0;12431;5
830051;30.0;12432;5
830771;30.0;12433;5
833906;30.0;12434;5
841682;30.0;12435;5
841856;30.0;12436;5
843510;30.0;12437;5
843510;30.0;12438;4
844413;30.0;12439;5
844669;30.0;12440;5
845924;30.0;12441;4
93168;15.0;12442;5
96306;15.0;12443;2
96306;15.0;12444;4
101933;15.0;12445;5
104563;15.0;12446;3
106561;15.0;12447;5
107047;15.0;12448;4
108653;15.0;12449;4
108655;15.0;12450;5
109419;15.0;12451;4
109948;15.0;12452;2
109948;15.0;12453;4
110805;15.0;12454;5
111059;15.0;12455;5
