ID;Year;Spontaneous;Awareness;Trial;P3M;P1M;Comprehension;Brand_Likability;Weekly;Daily;Fre#visit;PPA;Spending;BH_ID;Brand_ID;City_ID;Segmentation_ID;NPS_ID
124419;2017;0;1;1;1;0;3;0;0;0;;;;50442;3;3;;1.0
124742;2017;0;1;1;1;0;3;0;0;0;;;;50443;12;3;;1.0
131090;2017;0;1;1;1;0;3;0;0;0;;;;50444;32;3;;1.0
131557;2017;0;1;1;1;0;3;0;0;0;;;;50445;3;3;;1.0
133100;2017;0;1;1;1;0;3;0;0;0;;;;50446;14;3;;1.0
133379;2017;0;1;1;1;0;3;0;0;0;;;;50447;10;3;;1.0
133912;2017;0;1;1;1;0;3;0;0;0;;;;50448;32;3;;1.0
133916;2017;0;1;1;1;0;3;0;0;0;;;;50449;32;3;;1.0
134474;2017;0;1;1;1;0;3;0;0;0;;;;50450;3;3;;1.0
135095;2017;0;1;1;1;0;3;0;0;0;;;;50451;32;3;;1.0
135100;2017;0;1;1;1;0;3;0;0;0;;;;50452;32;3;;1.0
135102;2017;0;1;1;1;0;3;0;0;0;;;;50453;3;3;;1.0
135103;2017;0;1;1;1;0;3;0;0;0;;;;50454;14;3;;1.0
135174;2017;0;1;1;1;0;4;0;0;0;;;;50455;11;3;;1.0
135180;2017;0;1;1;1;0;3;0;0;0;;;;50456;4;3;;1.0
137866;2017;0;1;1;1;0;3;0;0;0;;;;50457;32;3;;1.0
137866;2017;0;1;1;1;0;3;0;0;0;;;;50458;14;3;;1.0
137867;2017;0;1;1;1;0;3;0;0;0;;;;50459;14;3;;1.0
137961;2017;0;1;1;1;0;3;0;0;0;;;;50460;32;3;;1.0
138117;2017;0;1;1;1;0;3;0;0;0;;;;50461;32;3;;1.0
138120;2017;0;1;1;1;0;3;0;0;0;;;;50462;14;3;;1.0
138383;2017;0;1;1;1;0;3;0;0;0;;;;50463;14;3;;1.0
138595;2017;0;1;1;1;0;3;0;0;0;;;;50464;32;3;;1.0
138761;2017;0;1;1;1;0;3;0;0;0;;;;50465;3;3;;1.0
138775;2017;0;1;1;1;0;3;0;0;0;;;;50466;32;3;;1.0
139000;2017;0;1;1;1;0;3;0;0;0;;;;50467;14;3;;1.0
139046;2017;0;1;1;1;0;3;0;0;0;;;;50468;3;3;;1.0
140776;2017;0;1;1;1;0;3;0;0;0;;;;50469;3;3;;1.0
353417;2018;0;1;1;1;0;3;0;0;0;;;;50470;12;3;;1.0
367358;2018;0;1;1;1;0;3;0;0;0;;;;50471;3;3;;1.0
369436;2018;0;1;1;1;0;3;0;0;0;;;;50472;17;3;;1.0
378613;2018;0;1;1;1;0;3;0;0;0;;;;50473;3;3;;1.0
383552;2018;0;1;1;1;0;3;0;0;0;;;;50474;14;3;;1.0
392408;2018;0;1;1;1;0;3;0;0;0;;;;50475;14;3;;1.0
392429;2018;0;1;1;1;0;4;0;0;0;;;;50476;6;3;;1.0
405573;2018;0;1;1;1;0;3;0;0;0;;;;50477;32;3;;1.0
409374;2018;0;1;1;1;0;4;0;0;0;;;;50478;6;3;;1.0
409503;2018;0;1;1;1;0;3;0;0;0;;;;50479;12;3;;1.0
422008;2018;0;1;1;1;0;3;0;0;0;;;;50480;14;3;;1.0
433240;2018;0;1;1;1;0;3;0;0;0;;;;50481;14;3;;1.0
437949;2018;0;1;1;1;0;3;0;0;0;;;;50482;14;3;;1.0
441240;2018;0;1;1;1;0;4;0;0;0;;;;50483;15;3;;1.0
444685;2018;0;1;1;1;0;3;0;0;0;;;;50484;12;3;;1.0
445517;2018;0;1;1;1;0;4;0;0;0;;;;50485;25;3;;1.0
446100;2018;0;1;1;1;0;3;0;0;0;;;;50486;32;3;;1.0
448085;2018;0;1;1;1;0;4;0;0;0;;;;50487;25;3;;1.0
448260;2018;0;1;1;1;0;3;0;0;0;;;;50488;32;3;;1.0
448946;2018;0;1;1;1;0;3;0;0;0;;;;50489;5;3;;1.0
448966;2018;0;1;1;1;0;3;0;0;0;;;;50490;14;3;;1.0
451071;2018;0;1;1;1;0;3;0;0;0;;;;50491;14;3;;1.0
451858;2018;0;1;1;1;0;3;0;0;0;;;;50492;14;3;;1.0
451918;2018;0;1;1;1;0;3;0;0;0;;;;50493;32;3;;1.0
452351;2018;0;1;1;1;0;4;0;0;0;;;;50494;25;3;;1.0
452636;2018;0;1;1;1;0;3;0;0;0;;;;50495;14;3;;1.0
455691;2018;0;1;1;1;0;3;0;0;0;;;;50496;3;3;;1.0
457570;2018;0;1;1;1;0;4;0;0;0;;;;50497;25;3;;1.0
458247;2018;0;1;1;1;0;3;0;0;0;;;;50498;17;3;;1.0
458797;2018;0;1;1;1;0;3;0;0;0;;;;50499;32;3;;1.0
458977;2018;0;1;1;1;0;3;0;0;0;;;;50500;14;3;;1.0
459316;2018;0;1;1;1;0;3;0;0;0;;;;50501;32;3;;1.0
459480;2018;0;1;1;1;0;3;0;0;0;;;;50502;17;3;;1.0
97504;2017;0;1;1;1;0;4;0;0;0;;;;50503;16;2;;1.0
97506;2017;0;1;1;1;0;4;0;0;0;;;;50504;33;2;;1.0
97516;2017;0;1;1;1;0;3;0;0;0;;;;50505;4;2;;1.0
109445;2017;0;1;1;1;0;4;0;0;0;;;;50506;33;2;;1.0
118023;2017;0;1;1;1;0;4;0;0;0;;;;50507;16;2;;1.0
118026;2017;0;1;1;1;0;4;0;0;0;;;;50508;16;2;;1.0
118027;2017;0;1;1;1;0;4;0;0;0;;;;50509;33;2;;1.0
118028;2017;0;1;1;1;0;4;0;0;0;;;;50510;16;2;;1.0
118398;2017;0;1;1;1;0;4;0;0;0;;;;50511;16;2;;1.0
118398;2017;0;1;1;1;0;3;0;0;0;;;;50512;9;2;;1.0
118403;2017;0;1;1;1;0;3;0;0;0;;;;50513;9;2;;1.0
120088;2017;0;1;1;1;0;3;0;0;0;;;;50514;32;2;;1.0
121569;2017;0;1;1;1;0;4;0;0;0;;;;50515;33;2;;1.0
121573;2017;0;1;1;1;0;2;0;0;0;;;;50516;17;2;;1.0
121573;2017;0;1;1;1;0;4;0;0;0;;;;50517;16;2;;1.0
121574;2017;0;1;1;1;0;4;0;0;0;;;;50518;33;2;;1.0
121676;2017;0;1;1;1;0;3;0;0;0;;;;50519;9;2;;1.0
121679;2017;0;1;1;1;0;4;0;0;0;;;;50520;16;2;;1.0
121689;2017;0;1;1;1;0;4;0;0;0;;;;50521;33;2;;1.0
121691;2017;0;1;1;1;0;3;0;0;0;;;;50522;32;2;;1.0
122103;2017;0;1;1;1;0;2;0;0;0;;;;50523;17;2;;1.0
134379;2017;0;1;1;1;0;4;0;0;0;;;;50524;33;2;;1.0
134957;2017;0;1;1;1;0;3;0;0;0;;;;50525;13;2;;1.0
134964;2017;0;1;1;1;0;2;0;0;0;;;;50526;17;2;;1.0
134975;2017;0;1;1;1;0;4;0;0;0;;;;50527;33;2;;1.0
135053;2017;0;1;1;1;0;3;0;0;0;;;;50528;32;2;;1.0
135053;2017;0;1;1;1;0;3;0;0;0;;;;50529;4;2;;1.0
135356;2017;0;1;1;1;0;3;0;0;0;;;;50530;13;2;;1.0
135362;2017;0;1;1;1;0;3;0;0;0;;;;50531;9;2;;1.0
135363;2017;0;1;1;1;0;3;0;0;0;;;;50532;9;2;;1.0
135376;2017;0;1;1;1;0;3;0;0;0;;;;50533;9;2;;1.0
135377;2017;0;1;1;1;0;4;0;0;0;;;;50534;33;2;;1.0
135378;2017;0;1;1;1;0;3;0;0;0;;;;50535;14;2;;1.0
138097;2017;0;1;1;1;0;4;0;0;0;;;;50536;16;2;;1.0
138098;2017;0;1;1;1;0;3;0;0;0;;;;50537;32;2;;1.0
138611;2017;0;1;1;1;0;3;0;0;0;;;;50538;9;2;;1.0
138624;2017;0;1;1;1;0;4;0;0;0;;;;50539;16;2;;1.0
138625;2017;0;1;1;1;0;4;0;0;0;;;;50540;33;2;;1.0
138640;2017;0;1;1;1;0;2;0;0;0;;;;50541;17;2;;1.0
138694;2017;0;1;1;1;0;2;0;0;0;;;;50542;3;2;;1.0
138827;2017;0;1;1;1;0;3;0;0;0;;;;50543;4;2;;1.0
138867;2017;0;1;1;1;0;2;0;0;0;;;;50544;17;2;;1.0
140139;2017;0;1;1;1;0;4;0;0;0;;;;50545;33;2;;1.0
140264;2017;0;1;1;1;0;3;0;0;0;;;;50546;32;2;;1.0
140311;2017;0;1;1;1;0;4;0;0;0;;;;50547;33;2;;1.0
140355;2017;0;1;1;1;0;2;0;0;0;;;;50548;3;2;;1.0
140408;2017;0;1;1;1;0;3;0;0;0;;;;50549;9;2;;1.0
140675;2017;0;1;1;1;0;4;0;0;0;;;;50550;33;2;;1.0
140678;2017;0;1;1;1;0;2;0;0;0;;;;50551;3;2;;1.0
140699;2017;0;1;1;1;0;2;0;0;0;;;;50552;17;2;;1.0
140715;2017;0;1;1;1;0;3;0;0;0;;;;50553;4;2;;1.0
359946;2018;0;1;1;1;0;4;0;0;0;;;;50554;33;2;;1.0
364511;2018;0;1;1;1;0;4;0;0;0;;;;50555;33;2;;1.0
364513;2018;0;1;1;1;0;4;0;0;0;;;;50556;23;2;;1.0
368469;2018;0;1;1;1;0;4;0;0;0;;;;50557;33;2;;1.0
370069;2018;0;1;1;1;0;3;0;0;0;;;;50558;14;2;;1.0
377784;2018;0;1;1;1;0;4;0;0;0;;;;50559;23;2;;1.0
378875;2018;0;1;1;1;0;4;0;0;0;;;;50560;23;2;;1.0
381499;2018;0;1;1;1;0;4;0;0;0;;;;50561;23;2;;1.0
381500;2018;0;1;1;1;0;4;0;0;0;;;;50562;33;2;;1.0
393048;2018;0;1;1;1;0;4;0;0;0;;;;50563;23;2;;1.0
395038;2018;0;1;1;1;0;4;0;0;0;;;;50564;23;2;;1.0
395730;2018;0;1;1;1;0;3;0;0;0;;;;50565;17;2;;1.0
411337;2018;0;1;1;1;0;3;0;0;0;;;;50566;16;2;;1.0
411339;2018;0;1;1;1;0;2;0;0;0;;;;50567;3;2;;1.0
411356;2018;0;1;1;1;0;4;0;0;0;;;;50568;33;2;;1.0
411801;2018;0;1;1;1;0;4;0;0;0;;;;50569;23;2;;1.0
411843;2018;0;1;1;1;0;5;0;0;0;;;;50570;15;2;;1.0
411844;2018;0;1;1;1;0;3;0;0;0;;;;50571;16;2;;1.0
430335;2018;0;1;1;1;0;3;0;0;0;;;;50572;32;2;;1.0
431633;2018;0;1;1;1;0;3;0;0;0;;;;50573;16;2;;1.0
431927;2018;0;1;1;1;0;4;0;0;0;;;;50574;33;2;;1.0
431933;2018;0;1;1;1;0;4;0;0;0;;;;50575;33;2;;1.0
432541;2018;0;1;1;1;0;4;0;0;0;;;;50576;33;2;;1.0
435169;2018;0;1;1;1;0;5;0;0;0;;;;50577;15;2;;1.0
435976;2018;0;1;1;1;0;3;0;0;0;;;;50578;5;2;;1.0
437245;2018;0;1;1;1;0;4;0;0;0;;;;50579;23;2;;1.0
437247;2018;0;1;1;1;0;3;0;0;0;;;;50580;32;2;;1.0
437256;2018;0;1;1;1;0;4;0;0;0;;;;50581;19;2;;1.0
437769;2018;0;1;1;1;0;4;0;0;0;;;;50582;23;2;;1.0
437912;2018;0;1;1;1;0;4;0;0;0;;;;50583;23;2;;1.0
438995;2018;0;1;1;1;0;4;0;0;0;;;;50584;33;2;;1.0
439178;2018;0;1;1;1;0;4;0;0;0;;;;50585;33;2;;1.0
440517;2018;0;1;1;1;0;4;0;0;0;;;;50586;19;2;;1.0
441912;2018;0;1;1;1;0;2;0;0;0;;;;50587;3;2;;1.0
441912;2018;0;1;1;1;0;4;0;0;0;;;;50588;23;2;;1.0
441913;2018;0;1;1;1;0;4;0;0;0;;;;50589;33;2;;1.0
441914;2018;0;1;1;1;0;3;0;0;0;;;;50590;16;2;;1.0
441914;2018;0;1;1;1;0;3;0;0;0;;;;50591;14;2;;1.0
441915;2018;0;1;1;1;0;3;0;0;0;;;;50592;16;2;;1.0
442832;2018;0;1;1;1;0;3;0;0;0;;;;50593;13;2;;1.0
442832;2018;0;1;1;1;0;2;0;0;0;;;;50594;3;2;;1.0
442832;2018;0;1;1;1;0;4;0;0;0;;;;50595;23;2;;1.0
442835;2018;0;1;1;1;0;3;0;0;0;;;;50596;16;2;;1.0
442835;2018;0;1;1;1;0;3;0;0;0;;;;50597;14;2;;1.0
442836;2018;0;1;1;1;0;2;0;0;0;;;;50598;3;2;;1.0
442837;2018;0;1;1;1;0;5;0;0;0;;;;50599;15;2;;1.0
442838;2018;0;1;1;1;0;3;0;0;0;;;;50600;16;2;;1.0
442838;2018;0;1;1;1;0;4;0;0;0;;;;50601;33;2;;1.0
443657;2018;0;1;1;1;0;4;0;0;0;;;;50602;23;2;;1.0
444459;2018;0;1;1;1;0;3;0;0;0;;;;50603;5;2;;1.0
444463;2018;0;1;1;1;0;4;0;0;0;;;;50604;23;2;;1.0
445812;2018;0;1;1;1;0;3;0;0;0;;;;50605;16;2;;1.0
445860;2018;0;1;1;1;0;3;0;0;0;;;;50606;16;2;;1.0
445860;2018;0;1;1;1;0;5;0;0;0;;;;50607;15;2;;1.0
446177;2018;0;1;1;1;0;4;0;0;0;;;;50608;33;2;;1.0
446563;2018;0;1;1;1;0;4;0;0;0;;;;50609;33;2;;1.0
446669;2018;0;1;1;1;0;3;0;0;0;;;;50610;16;2;;1.0
447262;2018;0;1;1;1;0;3;0;0;0;;;;50611;32;2;;1.0
447664;2018;0;1;1;1;0;4;0;0;0;;;;50612;33;2;;1.0
447773;2018;0;1;1;1;0;4;0;0;0;;;;50613;23;2;;1.0
448071;2018;0;1;1;1;0;4;0;0;0;;;;50614;33;2;;1.0
448897;2018;0;1;1;1;0;4;0;0;0;;;;50615;33;2;;1.0
448964;2018;0;1;1;1;0;4;0;0;0;;;;50616;33;2;;1.0
449249;2018;0;1;1;1;0;4;0;0;0;;;;50617;33;2;;1.0
449535;2018;0;1;1;1;0;4;0;0;0;;;;50618;33;2;;1.0
450970;2018;0;1;1;1;0;3;0;0;0;;;;50619;32;2;;1.0
451412;2018;0;1;1;1;0;4;0;0;0;;;;50620;33;2;;1.0
451412;2018;0;1;1;1;0;4;0;0;0;;;;50621;23;2;;1.0
451423;2018;0;1;1;1;0;4;0;0;0;;;;50622;33;2;;1.0
451424;2018;0;1;1;1;0;4;0;0;0;;;;50623;23;2;;1.0
451872;2018;0;1;1;1;0;5;0;0;0;;;;50624;15;2;;1.0
452199;2018;0;1;1;1;0;3;0;0;0;;;;50625;14;2;;1.0
452225;2018;0;1;1;1;0;3;0;0;0;;;;50626;17;2;;1.0
452400;2018;0;1;1;1;0;4;0;0;0;;;;50627;19;2;;1.0
452532;2018;0;1;1;1;0;3;0;0;0;;;;50628;16;2;;1.0
452577;2018;0;1;1;1;0;4;0;0;0;;;;50629;33;2;;1.0
452749;2018;0;1;1;1;0;3;0;0;0;;;;50630;16;2;;1.0
452749;2018;0;1;1;1;0;4;0;0;0;;;;50631;33;2;;1.0
456150;2018;0;1;1;1;0;4;0;0;0;;;;50632;23;2;;1.0
458207;2018;0;1;1;1;0;4;0;0;0;;;;50633;23;2;;1.0
458231;2018;0;1;1;1;0;3;0;0;0;;;;50634;17;2;;1.0
460008;2018;0;1;1;1;0;3;0;0;0;;;;50635;13;2;;1.0
460009;2018;0;1;1;1;0;2;0;0;0;;;;50636;3;2;;1.0
93166;2017;0;1;1;1;0;3;0;0;0;;;;50637;1;3;;1.0
98100;2017;0;1;1;1;0;4;0;0;0;;;;50638;1;1;;1.0
103115;2017;0;1;1;1;0;3;0;0;0;;;;50639;1;2;;1.0
104633;2017;0;1;1;1;0;3;0;0;0;;;;50640;1;2;;1.0
106615;2017;0;1;1;1;0;3;0;0;0;;;;50641;1;2;;1.0
106656;2017;0;1;1;1;0;3;0;0;0;;;;50642;1;2;;1.0
109136;2017;0;1;1;1;0;3;0;0;0;;;;50643;1;5;;1.0
109849;2017;0;1;1;1;0;3;0;0;0;;;;50644;1;3;;1.0
111144;2017;0;1;1;1;0;3;0;0;0;;;;50645;1;5;;1.0
111434;2017;0;1;1;1;0;3;0;0;0;;;;50646;1;3;;1.0
111457;2017;0;1;1;1;0;3;0;0;0;;;;50647;1;3;;1.0
112174;2017;0;1;1;1;0;3;0;0;0;;;;50648;1;3;;1.0
113581;2017;0;1;1;1;0;3;0;0;0;;;;50649;1;3;;1.0
119593;2017;0;1;1;1;0;3;0;0;0;;;;50650;1;3;;1.0
120187;2017;0;1;1;1;0;3;0;0;0;;;;50651;1;2;;1.0
120946;2017;0;1;1;1;0;3;0;0;0;;;;50652;1;2;;1.0
121226;2017;0;1;1;1;0;3;0;0;0;;;;50653;1;3;;1.0
121547;2017;0;1;1;1;0;3;0;0;0;;;;50654;1;2;;1.0
121548;2017;0;1;1;1;0;3;0;0;0;;;;50655;1;5;;1.0
122948;2017;0;1;1;1;0;3;0;0;0;;;;50656;1;2;;1.0
130959;2017;0;1;1;1;0;3;0;0;0;;;;50657;1;3;;1.0
130960;2017;0;1;1;1;0;3;0;0;0;;;;50658;1;3;;1.0
131462;2017;0;1;1;1;0;3;0;0;0;;;;50659;1;5;;1.0
132623;2017;0;1;1;1;0;3;0;0;0;;;;50660;1;3;;1.0
132630;2017;0;1;1;1;0;3;0;0;0;;;;50661;1;3;;1.0
132632;2017;0;1;1;1;0;3;0;0;0;;;;50662;1;3;;1.0
132972;2017;0;1;1;1;0;3;0;0;0;;;;50663;1;5;;1.0
133483;2017;0;1;1;1;0;3;0;0;0;;;;50664;1;5;;1.0
134326;2017;0;1;1;1;0;3;0;0;0;;;;50665;1;5;;1.0
134332;2017;0;1;1;1;0;3;0;0;0;;;;50666;1;5;;1.0
134473;2017;0;1;1;1;0;3;0;0;0;;;;50667;1;3;;1.0
134781;2017;0;1;1;1;0;3;0;0;0;;;;50668;1;5;;1.0
134897;2017;0;1;1;1;0;3;0;0;0;;;;50669;1;5;;1.0
134898;2017;0;1;1;1;0;3;0;0;0;;;;50670;1;5;;1.0
135094;2017;0;1;1;1;0;3;0;0;0;;;;50671;1;3;;1.0
135100;2017;0;1;1;1;0;3;0;0;0;;;;50672;1;3;;1.0
135101;2017;0;1;1;1;0;3;0;0;0;;;;50673;1;3;;1.0
136388;2017;0;1;1;1;0;3;0;0;0;;;;50674;1;4;;1.0
138098;2017;0;1;1;1;0;3;0;0;0;;;;50675;1;2;;1.0
138116;2017;0;1;1;1;0;3;0;0;0;;;;50676;1;3;;1.0
138123;2017;0;1;1;1;0;3;0;0;0;;;;50677;1;3;;1.0
138382;2017;0;1;1;1;0;3;0;0;0;;;;50678;1;3;;1.0
138433;2017;0;1;1;1;0;3;0;0;0;;;;50679;1;3;;1.0
138512;2017;0;1;1;1;0;3;0;0;0;;;;50680;1;2;;1.0
138625;2017;0;1;1;1;0;3;0;0;0;;;;50681;1;2;;1.0
138755;2017;0;1;1;1;0;3;0;0;0;;;;50682;1;2;;1.0
138756;2017;0;1;1;1;0;3;0;0;0;;;;50683;1;2;;1.0
138761;2017;0;1;1;1;0;3;0;0;0;;;;50684;1;3;;1.0
138974;2017;0;1;1;1;0;3;0;0;0;;;;50685;1;3;;1.0
139007;2017;0;1;1;1;0;3;0;0;0;;;;50686;1;3;;1.0
140031;2017;0;1;1;1;0;3;0;0;0;;;;50687;1;2;;1.0
368601;2018;0;1;1;1;0;3;0;0;0;;;;50688;1;2;;1.0
368657;2018;0;1;1;1;0;3;0;0;0;;;;50689;1;3;;1.0
368661;2018;0;1;1;1;0;3;0;0;0;;;;50690;1;3;;1.0
374075;2018;0;1;1;1;0;3;0;0;0;;;;50691;1;5;;1.0
374277;2018;0;1;1;1;0;3;0;0;0;;;;50692;1;3;;1.0
377250;2018;0;1;1;1;0;3;0;0;0;;;;50693;1;4;;1.0
379336;2018;0;1;1;1;0;3;0;0;0;;;;50694;1;4;;1.0
379371;2018;0;1;1;1;0;3;0;0;0;;;;50695;1;3;;1.0
386847;2018;0;1;1;1;0;3;0;0;0;;;;50696;1;6;;1.0
392041;2018;0;1;1;1;0;3;0;0;0;;;;50697;1;5;;1.0
394597;2018;0;1;1;1;0;3;0;0;0;;;;50698;1;5;;1.0
394599;2018;0;1;1;1;0;3;0;0;0;;;;50699;1;5;;1.0
396335;2018;0;1;1;1;0;3;0;0;0;;;;50700;1;4;;1.0
398192;2018;0;1;1;1;0;3;0;0;0;;;;50701;1;3;;1.0
398947;2018;0;1;1;1;0;3;0;0;0;;;;50702;1;2;;1.0
402817;2018;0;1;1;1;0;3;0;0;0;;;;50703;1;3;;1.0
418400;2018;0;1;1;1;0;3;0;0;0;;;;50704;1;6;;1.0
419506;2018;0;1;1;1;0;3;0;0;0;;;;50705;1;5;;1.0
419540;2018;0;1;1;1;0;3;0;0;0;;;;50706;1;5;;1.0
419723;2018;0;1;1;1;0;3;0;0;0;;;;50707;1;6;;1.0
420124;2018;0;1;1;1;0;3;0;0;0;;;;50708;1;6;;1.0
430339;2018;0;1;1;1;0;3;0;0;0;;;;50709;1;2;;1.0
431632;2018;0;1;1;1;0;3;0;0;0;;;;50710;1;2;;1.0
432259;2018;0;1;1;1;0;3;0;0;0;;;;50711;1;4;;1.0
433332;2018;0;1;1;1;0;3;0;0;0;;;;50712;1;2;;1.0
434449;2018;0;1;1;1;0;3;0;0;0;;;;50713;1;3;;1.0
435228;2018;0;1;1;1;0;3;0;0;0;;;;50714;1;5;;1.0
435235;2018;0;1;1;1;0;3;0;0;0;;;;50715;1;5;;1.0
438999;2018;0;1;1;1;0;3;0;0;0;;;;50716;1;2;;1.0
441912;2018;0;1;1;1;0;3;0;0;0;;;;50717;1;2;;1.0
441936;2018;0;1;1;1;0;3;0;0;0;;;;50718;1;5;;1.0
441938;2018;0;1;1;1;0;3;0;0;0;;;;50719;1;5;;1.0
445305;2018;0;1;1;1;0;3;0;0;0;;;;50720;1;5;;1.0
445371;2018;0;1;1;1;0;3;0;0;0;;;;50721;1;4;;1.0
446300;2018;0;1;1;1;0;3;0;0;0;;;;50722;1;4;;1.0
447653;2018;0;1;1;1;0;3;0;0;0;;;;50723;1;5;;1.0
448689;2018;0;1;1;1;0;3;0;0;0;;;;50724;1;2;;1.0
448895;2018;0;1;1;1;0;3;0;0;0;;;;50725;1;2;;1.0
451399;2018;0;1;1;1;0;3;0;0;0;;;;50726;1;3;;1.0
451846;2018;0;1;1;1;0;3;0;0;0;;;;50727;1;3;;1.0
453758;2018;0;1;1;1;0;3;0;0;0;;;;50728;1;3;;1.0
455070;2018;0;1;1;1;0;3;0;0;0;;;;50729;1;3;;1.0
456548;2018;0;1;1;1;0;3;0;0;0;;;;50730;1;3;;1.0
458100;2018;0;1;1;1;0;3;0;0;0;;;;50731;1;3;;1.0
458351;2018;0;1;1;1;0;3;0;0;0;;;;50732;1;3;;1.0
459121;2018;0;1;1;1;0;3;0;0;0;;;;50733;1;2;;1.0
459630;2018;0;1;1;1;0;3;0;0;0;;;;50734;1;3;;1.0
92200;2017;0;1;1;1;0;3;0;0;0;;;;50735;32;3;;3.0
93386;2017;0;1;1;1;0;3;0;0;0;;;;50736;1;3;;3.0
93387;2017;0;1;1;1;0;3;0;0;0;;;;50737;4;3;;3.0
93981;2017;0;1;1;1;0;3;0;0;0;;;;50738;17;3;;3.0
93982;2017;0;1;1;1;0;3;0;0;0;;;;50739;1;3;;3.0
94803;2017;0;1;1;1;0;3;0;0;0;;;;50740;12;3;;3.0
95719;2017;0;1;1;1;0;4;0;0;0;;;;50741;6;3;;3.0
95848;2017;0;1;1;1;0;3;0;0;0;;;;50742;3;3;;3.0
95912;2017;0;1;1;1;0;3;0;0;0;;;;50743;14;3;;3.0
96306;2017;0;1;1;1;0;3;0;0;0;;;;50744;12;3;;3.0
96306;2017;0;1;1;1;0;3;0;0;0;;;;50745;3;3;;3.0
97103;2017;0;1;1;1;0;4;0;0;0;;;;50746;16;2;;3.0
97474;2017;0;1;1;1;0;3;0;0;0;;;;50747;32;2;;3.0
102928;2017;0;1;1;1;0;3;0;0;0;;;;50748;32;2;;3.0
103542;2017;0;1;1;1;0;4;0;0;0;;;;50749;1;1;;3.0
106591;2017;0;1;1;1;0;3;0;0;0;;;;50750;32;5;;3.0
106616;2017;0;1;1;1;0;4;0;0;0;;;;50751;33;2;;3.0
106716;2017;0;1;1;1;0;3;0;0;0;;;;50752;10;3;;3.0
107048;2017;0;1;1;1;0;3;0;0;0;;;;50753;32;3;;3.0
107206;2017;0;1;1;1;0;3;0;0;0;;;;50754;33;5;;3.0
108984;2017;0;1;1;1;0;4;0;0;0;;;;50755;16;2;;3.0
109209;2017;0;1;1;1;0;3;0;0;0;;;;50756;14;3;;3.0
109257;2017;0;1;1;1;0;3;0;0;0;;;;50757;32;5;;3.0
109995;2017;0;1;1;1;0;3;0;0;0;;;;50758;3;3;;3.0
110587;2017;0;1;1;1;0;3;0;0;0;;;;50759;32;3;;3.0
111125;2017;0;1;1;1;0;3;0;0;0;;;;50760;1;5;;3.0
111463;2017;0;1;1;1;0;3;0;0;0;;;;50761;14;3;;3.0
112027;2017;0;1;1;1;0;3;0;0;0;;;;50762;32;3;;3.0
112530;2017;0;1;1;1;0;3;0;0;0;;;;50763;32;5;;3.0
112539;2017;0;1;1;1;0;3;0;0;0;;;;50764;14;3;;3.0
117140;2017;0;1;1;1;0;3;0;0;0;;;;50765;3;1;;3.0
118270;2017;0;1;1;1;0;4;0;0;0;;;;50766;11;3;;3.0
118272;2017;0;1;1;1;0;3;0;0;0;;;;50767;32;5;;3.0
118277;2017;0;1;1;1;0;4;0;0;0;;;;50768;4;5;;3.0
119690;2017;0;1;1;1;0;3;0;0;0;;;;50769;33;4;;3.0
120123;2017;0;1;1;1;0;3;0;0;0;;;;50770;3;3;;3.0
120125;2017;0;1;1;1;0;3;0;0;0;;;;50771;14;3;;3.0
120133;2017;0;1;1;1;0;3;0;0;0;;;;50772;32;4;;3.0
121016;2017;0;1;1;1;0;3;0;0;0;;;;50773;32;4;;3.0
121224;2017;0;1;1;1;0;3;0;0;0;;;;50774;1;3;;3.0
122229;2017;0;1;1;1;0;3;0;0;0;;;;50775;13;3;;3.0
122256;2017;0;1;1;1;0;3;0;0;0;;;;50776;3;3;;3.0
122439;2017;0;1;1;1;0;3;0;0;0;;;;50777;12;3;;3.0
123864;2017;0;1;1;1;0;4;0;0;0;;;;50778;4;4;;3.0
123950;2017;0;1;1;1;0;4;0;0;0;;;;50779;10;5;;3.0
124202;2017;0;1;1;1;0;3;0;0;0;;;;50780;3;3;;3.0
124222;2017;0;1;1;1;0;3;0;0;0;;;;50781;1;3;;3.0
124222;2017;0;1;1;1;0;3;0;0;0;;;;50782;16;3;;3.0
124755;2017;0;1;1;1;0;3;0;0;0;;;;50783;14;3;;3.0
125805;2017;0;1;1;1;0;3;0;0;0;;;;50784;33;5;;3.0
126117;2017;0;1;1;1;0;3;0;0;0;;;;50785;14;3;;3.0
126469;2017;0;1;1;1;0;3;0;0;0;;;;50786;1;4;;3.0
126471;2017;0;1;1;1;0;4;0;0;0;;;;50787;4;4;;3.0
127420;2017;0;1;1;1;0;3;0;0;0;;;;50788;1;4;;3.0
127603;2017;0;1;1;1;0;4;0;0;0;;;;50789;4;4;;3.0
131118;2017;0;1;1;1;0;3;0;0;0;;;;50790;32;4;;3.0
131284;2017;0;1;1;1;0;3;0;0;0;;;;50791;1;5;;3.0
132159;2017;0;1;1;1;0;4;0;0;0;;;;50792;32;1;;3.0
132162;2017;0;1;1;1;0;4;0;0;0;;;;50793;1;1;;3.0
132163;2017;0;1;1;1;0;4;0;0;0;;;;50794;1;1;;3.0
132163;2017;0;1;1;1;0;4;0;0;0;;;;50795;32;1;;3.0
132281;2017;0;1;1;1;0;3;0;0;0;;;;50796;32;4;;3.0
132472;2017;0;1;1;1;0;4;0;0;0;;;;50797;1;1;;3.0
